id,business_name,phone_number,address1,address2,city,state,zip,website_url,confidence_score,is_home_contractor,mailer_category,contractor_license_type_code_desc,processing_status,last_processed
176,180 ELECTRIC LLC,(509) 475-1350,12123 E. Grace Ave.,,SPOKANE VALLEY,WA,99206,https://www.spokanevalleyed.org/DocumentCenter/View/2374,1.0,,Electrical,ELECTRICAL CONTRACTOR,completed,2025-07-23 04:57:53
13,(H)ANDYMAN LLC,(206) 963-7622,10248 1ST AVENUE SOUTHWEST,,SEATTLE,WA,98146,https://www.handyman.com,1.0,True,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 03:12:15
1,# JUAN HANDYMAN,(509) 847-9082,2324 E BOONE AVE,,SPOKANE,WA,99202,https://www.juanhandyman.com,1.0,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 03:10:51
5,#1 PRO POWER WASHING SERVICES,(435) 260-9855,75 VINE ST,APT 506,SEATTLE,WA,98121,https://www.1propowerwashingservices.net,1.0,True,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 03:12:18
191,1901-WLD KENMORE 68TH LLC,(425) 576-9390,1010 MARKET ST,,KIRKLAND,WA,98033,https://www.1901wldkenmore68th.com,1.0,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:58:31
15,+1 Construction LLC,(509) 679-2915,925 Malaga Ave.,,WENATCHEE,WA,98801,https://www.1construction.com,1.0,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 03:15:54
294,2 BEARS DEVELOPME & CONST LLC,(360) 787-3465,2610 NE 51ST ST,,VANCOUVER,WA,98663,https://www.2bearsdevelopmeandconst.com,1.0,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 18:17:29
193,1958 TUDOR LLC,(425) 628-8211,9714 Chapman Dr NW,,GIG HARBOR,WA,98332,https://www.1958tudor.com,1.0,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:58:35
8,#6 Productions LLC,(509) 859-3466,3430 Number 6 Rd,,ELLENSBURG,WA,98926,https://www.6productions.com,1.0,,,CONSTRUCTION CONTRACTOR,completed,2025-07-23 02:35:15
319,2 G CONSTRUCTION,(509) 524-3404,611 E ROSE ST,,WALLA WALLA,WA,99362,https://www.2gconstruction.com,1.0,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 18:18:35
321,2 GENERATIONS CONSTRUCTION LLC,(509) 302-0274,6816 W YELLOWSTONE AVE,,Kennewick,WA,99336,https://www.2generationsconstruction.com,1.0,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 18:18:27
245,1ST CHOICE PLUMBING INC,(425) 750-7013,PO BOX 3875,,EVERETT,WA,98213,https://1st-choice-plumbing.com,1.0,True,Plumbing,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:29:09
327,2 GUYS PLUMBING LLC,(360) 274-3453,PO BOX 1386,,CASTLE ROCK,WA,98611,https://www.2guysplumbing.com/drain-cleaning,1.0,True,Plumbing,PLUMBING CONTRACTOR,completed,2025-07-23 18:18:41
37,1 Savanni LLC,(425) 220-1777,5323 150TH PL SW,,EDMONDS,WA,98026,https://www.1savanni.com,1.0,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 03:17:04
398,21ST CENTURY CONSTRUCTION LLC,(509) 934-8404,207 Maven Way,,CHEWELAH,WA,99109,https://www.21stcenturyconstruction.com,1.0,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 18:27:56
394,212-WLD ABERDOUR LLC,(425) 576-9390,1010 MARKET ST,,KIRKLAND,WA,98033,https://www.212wldaberdour.com,1.0,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 18:26:40
24,1 CALL CONSTRUCTION LLC,(360) 957-3383,315 McGeary Rd,,KELSO,WA,98626,https://www.1callconstruction.com,1.0,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 03:16:30
7,#1EAGLEREMODELING LLC,(206) 372-8756,16821 3RD AVE CT E,,SPANAWAY,WA,98387,https://www.1eagleremodeling.com,1.0,,,CONSTRUCTION CONTRACTOR,completed,2025-07-23 02:35:15
119,12051 20TH AVE NE LLC,(425) 212-2210,3726 BROADWAY  STE 301,,EVERETT,WA,98201,https://www.1205120thavene.com,1.0,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:54:11
46,1-16 INSTALLATION LLC,(253) 886-3937,1137 123RD AVE CT E,,EDGEWOOD,WA,98372,https://www.116installation.com,1.0,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 03:17:27
101,11737 40TH AVE NE LLC,(425) 344-3048,210 E BOSTON ST,,SEATTLE,WA,98102,https://www.1173740thavene.com,1.0,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 03:20:22
4,#1 CONSTRUCTION,(206) 383-3737,918 S 301ST ST,,FEDERAL WAY,WA,98003,https://www.1construction.com,1.0,,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-07-23 03:12:22
340,2 RIVERS ABATEMENT LLC,(509) 221-8207,31505 S 2200 PR SE,,KENNEWICK,WA,99337,https://www.2riversabatement.com,1.0,,Asbestos Abatement,CONSTRUCTION CONTRACTOR,completed,2025-07-23 18:20:28
307,2 CANNON RIVER CONST LLC,(509) 520-3138,106 W BAILEYSBURG LN,,DAYTON,WA,99328,https://www.2cannonriverconst.com,1.0,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 18:18:07
62,10 PENNY CONSTRUCTION,(509) 699-6534,3618 BURCHVALE RD,,WENATCHEE,WA,98801,https://www.10pennyconstruction.com,1.0,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 03:18:21
93,1121 - 34TH AVE TOWNHOMES GC,(206) 347-3472,1115A 34TH AVE,,SEATTLE,WA,98122,https://www.112134thavetownhomesgc.net,0.95,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 03:20:04
95,11211 STERLING GC,(509) 943-1588,890 GEORGE WASHINGTON WAY,,RICHLAND,WA,99352,https://www.11211sterlinggc.net,0.95,,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-07-23 03:20:09
88,11 DEGREES RESIN,(425) 585-8293,826 RHODORA HEIGHTS RD,,LAKE STEVENS,WA,98258,https://www.11degreesresin.net,0.95,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 03:19:38
29,1 EZ SEPTIC SYSTEM INSTLR LLC,(509) 520-1586,906 PARALLEL ST,,MILTON FREEWATER,OR,97862,https://www.1ezseptic.com/,0.95,True,Septic Services,CONSTRUCTION CONTRACTOR,completed,2025-07-23 03:16:28
408,237 SPLICING,(253) 278-0139,11322 89TH AVE CT E,,PUYALLUP,WA,98373,https://www.237splicing.net,0.95,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 18:28:57
332,2 Monkeys Enterprises,(360) 277-7758,8749 Jace Ln Nw,,SILVERDALE,WA,98383,https://www.2monkeysenterprises.net,0.95,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 18:19:03
334,2 OLD DOGS MILLWRK & CBNT INST,(425) 362-8594,1409 Lake Youngs Way SE,,RENTON,WA,98058,https://www.2olddogsmillwrkandcbntins.net,0.95,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 18:19:41
112,12 STONE CONTRACTING GROUP,(435) 703-8653,2394 E MOUNTAIN LEDGE DR,,SAINT GEORGE,UT,84790,https://www.12stonecontractinggroup.net,0.95,,General Contracting,CONSTRUCTION CONTRACTOR,completed,2025-07-23 03:20:54
349,2 THE POINT,(206) 861-4380,13215 2ND AVE SOUTH,,BURIEN,WA,98168,https://www.2thepoint.net,0.95,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 18:21:12
201,1LOVE PAINTING LLC,(360) 787-3725,5105 NE 57TH AVE,,VANCOUVER,WA,98661,https://nextdoor.com/pages/columbia-home-repair-vancouver-wa/,0.9,True,Painting,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:17:41
165,16D LLC,(206) 354-0876,PO BOX 804,,VASHON,WA,98070,https://www.graysharbor.us/howdoi/small_works_projects_awarded.php,0.9,,Electrical,ELECTRICAL CONTRACTOR,completed,2025-07-23 04:57:06
125,123 IRRIGATION LLC,(425) 548-0154,19204 3RD DR SE,,BOTHELL,WA,98012,https://www.redfin.com/WA/Leavenworth/123-Jaybird-Ln-98826/home/75144668,0.9,True,Landscaping,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:54:39
53,1-800-BOARDUP OF CLARK COUNTY,(248) 594-1144,185 OAKLAND AVENUE,,BIRMINGHAM,MI,48009,https://1-800boardup.com/locations/,0.9,True,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 03:17:53
275,1ST PROSERVICE LLC,(206) 495-2060,19007 133rd st ct e,,Bonney Lake,WA,98391,https://www.1stproservice.com/areas-we-serve,0.9,True,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 18:15:38
743,360 ROOFING & CONSTRUCTION LLC,(360) 670-7086,1014 S CHASE ST,,PORT ANGELES,WA,98362,https://www.360roofingandconstru.com,0.9,True,Roofing,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:47:29
227,1ST CHOICE CUSTOM HOMES LLC,(425) 941-3533,PO BOX 63,,FALL CITY,WA,98024,https://1stchoicecustomhomes.com,0.9,True,Custom Homebuilder,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:27:53
58,1-800-WATERDAMAGE,(360) 737-9812,PO Box 822796,,Vancouver,WA,98682,https://www.1800waterdamage.com/vancouver-portland/,0.9,True,Water Damage Restoration,CONSTRUCTION CONTRACTOR,completed,2025-07-23 03:18:13
41,1 STRUCTURE LLC,(360) 694-2552,212 NE 83RD ST,,VANCOUVER,WA,98665,https://1structure.com/,0.9,False,Commercial Contractors,CONSTRUCTION CONTRACTOR,completed,2025-07-23 03:16:58
350,2 THE POINT LLC,(206) 861-4380,5418 183RD AVE E,,LAKE TAPPS,WA,98391,https://www.2thepoint.com,0.9,,,CONSTRUCTION CONTRACTOR,completed,2025-07-23 18:21:24
391,211-WLD KILBIRNIE LLC,(425) 576-9390,1010 MARKET STREET,,KIRKLAND,WA,98033,https://www.211wldkilbirnie.com,0.9,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 18:25:55
27,1 Epic Installation LLC,(206) 423-9071,P O Box 88831,,TUKWILA,WA,981382831,https://www.1epicinstallation.com,0.9,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 03:16:35
184,1855SLABJACK,(509) 888-4600,720 BRIARWOOD TERRACE,,EAST WENATCHEE,WA,98802,https://slabjackgeotechnical.com/geotech/,0.9,True,Concrete,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:58:14
51,1-800-BOARDUP,(206) 522-9570,3701 W G St,,Bremerton,WA,98312,https://1-800boardup.com/store/seattle/,0.9,True,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 03:17:39
335,"2 OLD GUYS CONSTRUCTION, LLC",(425) 971-4074,1427 100TH ST SW,UNIT 137,EVERETT,WA,98204,https://3guysconstruction.com/,0.9,True,Concrete,CONSTRUCTION CONTRACTOR,completed,2025-07-23 18:19:47
2734,A+ Construction & Remodeling,(509) 999-1576,4102 N Argonne Rd,,SPOKANE,WA,99212,https://www.a+constructionandrem.com,0.9,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:57:31
52,1-800-BOARDUP,(360) 345-1095,1581 N NATIONAL AVE,,CHEHALIS,WA,98532,https://1-800boardup.com/locations/,0.9,True,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 03:17:53
3551,AB ROOFING & PAINTING LLC,(509) 306-1814,6713 Blackjack Ave,,Inyokern,CA,93527,https://www.abroofingandpainting.com,0.9,True,Roofing,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:01:38
1827,A C ROOFING CONTRACTOR LLC,(425) 496-9121,2209 NE 9TH PL,,RENTON,WA,98056,https://www.acroofingcontractorl.com,0.9,True,Roofing,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:52:57
2732,A+ CONSTRUCTION & PAINTING,(206) 679-3633,5647 23RD AVE SW,,SEATTLE,WA,98106,https://www.a+constructionandpai.com,0.9,True,Painting,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:57:31
413,24 HOUR FLOOD RESPONSE,(206) 380-4986,PO BOX 30937,,SEATTLE,WA,98113,https://24hourfloodresponse.com,0.9,True,Water Damage Restoration,CONSTRUCTION CONTRACTOR,completed,2025-07-23 19:00:00
205,1ONE CONSTRUCTION LLC,(425) 478-8893,4732 20th Ave NE #402,,SEATTLE,WA,98105,https://1oneconstruction.com,0.9,True,Remodeling,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:26:42
107,12 GENERAL CONSTRUCTION LLC,(253) 391-1178,124 192ND ST CT E,,Spanaway,WA,98387,https://www.12generalconstructionllc.com/,0.9,True,Roofing,CONSTRUCTION CONTRACTOR,completed,2025-07-23 03:20:48
213,1ST AVE KITCHEN & BATH INC,(206) 402-3582,2921 1ST AVE S,,SEATTLE,WA,98134,https://1st.net,0.9,True,Kitchen & Bath,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:27:03
576,3 FOLD CONSTRUCTION/PAINTING,(541) 806-0642,900 Methodist Rd.,,HOOD RIVER,OR,97031,https://www.3foldconstruction/pa.com,0.9,True,Painting,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:46:39
202,1MANHANDYMAN LLC,(360) 244-3257,408 S 15th Ave,,YAKIMA,WA,98902,https://data.wa.gov/api/views/m8qx-ubtq/rows.csv?accessType=DOWNLOAD&api_foundry=true,0.9,True,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:19:15
1760,A B M PAINTING CONTRACTOR,(360) 574-8324,10013 NE HAZELDELL AVE STE 166,,VANCOUVER,WA,98685,https://www.abmpaintingcontracto.com,0.9,True,Painting,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:52:36
172,1794 EXCAVATING LLC,(253) 255-1794,1705 LOWELL AVE,,ENUMCLAW,WA,98022,https://apps.ecology.wa.gov/paris/PermitsBySIC-NAICS.aspx?ctl00_ContentPlaceHolder1_RadGridPermitSearchResultsChangePage=194_50,0.9,,Excavation,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:57:27
136,12TH MAN TILING,(360) 481-0247,Po Box 293,,RAINIER,WA,98576,https://www.monaco-seattle.com/,0.9,,Flooring,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:54:53
135,12TH MAN ROOFING LLC,(425) 219-8488,22616 2nd Pl West,,BOTHELL,WA,98021,https://www.lni.wa.gov/licensing-permits/other-licenses-permits/asbestos-certification,0.9,True,Roofing,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:55:03
128,12DECKS LLC,(206) 487-6747,23301 53RD AVE W,,MOUNTLAKE TERRACE,WA,98043,https://data.wa.gov/api/views/m8qx-ubtq/rows.csv?accessType=DOWNLOAD,0.9,True,Decking,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:54:33
254,1ST CLASS CONSTRUCTION INC,(253) 426-8109,1125 172nd St NE,,Marysville,WA,98271,https://1stclassconstruction.com,0.9,True,Kitchen & Bath,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:29:47
252,1ST CHOICE TESTING LLC,(425) 273-3106,4915 243RD ST SW,,MOUNTLAKE TERRACE,WA,98043,https://1stchoicetesting.com,0.9,True,Plumbing,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:29:36
187,1871 Woodworks,(509) 991-0552,2001 E 16th Ave,,SPOKANE,WA,99203,https://apps.sd.gov/hc65bidletting/SupplierDefault.aspx,0.9,True,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:58:20
69,100 PROOF DRYWALL LLC,(360) 317-3229,PO BOX 86,,SOUTHWORTH,WA,98386,https://www.100proofdrywall.com/,0.9,True,Drywall,CONSTRUCTION CONTRACTOR,completed,2025-07-23 03:18:45
65,10 STAR CONSTRUCTION LLC,(425) 772-8264,18209 52ND AVE W #307,,LYNNWOOD,WA,98037,https://10starconstruction.com/,0.9,True,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:53:53
141,132R LLC,(253) 680-9064,10704 SE 268TH ST,,KENT,WA,98030,https://www.132r.com,0.9,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:55:49
243,1st Choice Plumbing & Repair,(509) 895-9565,263 Johnson Rd,,SELAH,WA,98942,https://1stchoiceplumbingrepair.com,0.9,True,Plumbing,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:28:57
303,2 BROTHERS PAINTING LLC,(206) 231-8589,3720 S CLOVERDALE ST,,SEATTLE,WA,98118,https://2brotherspaintingllc.com/project/west-seattle-1/,0.9,True,Painting,CONSTRUCTION CONTRACTOR,completed,2025-07-23 18:18:09
3243,AAA ELECTRICAL CONTRACTORS INC,(509) 775-3051,3 Old Blacks Beach Rd,,REPUBLIC,WA,99166,https://www.aaaelectricalcontrac.com,0.9,True,Electrical,ELECTRICAL CONTRACTOR,completed,2025-08-01 21:00:05
4928,ACTION ROOFING & REMODELING,(425) 471-0006,4920 EVERGREEN WAY,# 1083,EVERETT,WA,98203,https://www.actionroofingandremo.com,0.9,True,Roofing,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:08:32
4113,ABSOLUTE PLUMBING & REMODELING,(206) 841-5184,12729 179TH AVE NE,,REDMOND,WA,98052,https://www.absoluteplumbingandr.com,0.9,True,Plumbing,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:04:26
96,112TH LLC,(360) 652-7745,PO BOX 232,,NORTH LAKEWOOD,WA,98259,https://www.masterbrandcabinets.com/dealers/wa/lakewood/16694/,0.9,True,Kitchen & Bath,CONSTRUCTION CONTRACTOR,completed,2025-07-23 03:20:16
106,12 FRAMERS LLC,(253) 285-8730,3001 S 288TH ST TRLR 74,,FEDERAL WAY,WA,98003,https://www.thebluebook.com/iProView/1576322/puget-sound-framing-llc/subcontractors/,0.9,True,Framing,CONSTRUCTION CONTRACTOR,completed,2025-07-23 03:20:40
217,1ST CAST PAINTING & RENVTN LLC,(360) 931-3192,134 S VISTA WAY,,KELSO,WA,98626,https://1st.net,0.9,,Painting,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:27:19
782,3D CONSTRUCTION & ROOFING LLC,(360) 600-1809,7400 NE 139TH ST,,VANCOUVER,WA,98662,https://www.3dconstructionandroo.com,0.9,True,Roofing,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:47:41
207,1ST AIR MECHANICAL INC,(509) 218-2124,PO BOX 1539,,MEAD,WA,99021,https://1st.net,0.9,,Electrical,ELECTRICAL CONTRACTOR,completed,2025-07-23 05:26:39
3508,AAT PAINTING & REMODELING LLC,(971) 295-3069,647 SW CHERRY PARK RD,UNIT 806,TROUTDALE,OR,97060,https://www.aatpaintingandremode.com,0.9,True,Painting,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:01:25
4474,ACCURATE PLUMBING & HVAC LLC,(360) 944-8952,3021 NE 72ND DR,924,VANCOUVER,WA,98661,https://www.accurateplumbingandh.com,0.9,True,Plumbing,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:06:15
149,1407-WLD STARLIGHT 13 LLC,(425) 576-9390,1010 MARKET STREET,,KIRKLAND,WA,98033,https://www.southwindfloors.com/,0.9,True,Flooring,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:56:03
140,132ND CONSTRUCTS LLC,(206) 380-1099,18516 101st Ave NE,STE 4,Bothell,WA,98011,https://132ndconstructs.com/about-us/,0.9,True,Kitchen & Bath,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:55:11
2660,A&R FLOORING CONSTRUCTION LLC,(360) 949-5508,6102 NW 395th Street,,Woodland,WA,98674,https://www.aandrflooringconstru.com,0.9,True,Flooring,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:57:08
246,1ST CHOICE PLUMBING/REPAIR LLC,(509) 966-0385,40 Stohler Rd,,SELAH,WA,98942,https://1stchoiceplumbingrepair.com,0.9,,Plumbing,PLUMBING CONTRACTOR,completed,2025-07-23 05:29:05
99,11347 20TH AVE NE LLC,(425) 212-2210,3726 BROADWAY  STE 301,,EVERETT,WA,98201,https://www.1134720thavene.com,0.9,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 03:20:24
395,215-WLD DOWNFIELD LLC,(425) 576-9390,1010 MARKET ST,,KIRKLAND,WA,98033,https://www.215wlddownfield.com,0.9,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 18:27:29
302,2 BROTHERS INC,(360) 332-6300,3754 SWEET RD,,BLAINE,WA,98230,https://www.2brothers.com,0.9,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 18:17:54
1148,504 PAINTING AND CONSTRUCTION,(971) 506-2608,5005 ne st james rd   apt h,,VANCOUVER,WA,98663,https://www.504paintingandconstr.com,0.9,True,Painting,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:49:32
130,12th Can Painting,(253) 802-1969,29035 38th AVE S,,AUBURN,WA,98001,https://www.auburnwa.gov/city_hall/parks_arts_recreation/arts_and_entertainment/postmark_center_for_the_arts/postmark_center_events,0.9,True,Painting,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:54:42
73,101 GENERAL CONTRACTING LLC,(360) 477-6460,262 HEATHER CIRCLE,,Port Angeles,WA,98362,https://101generalcontracting.com/,0.9,True,Concrete,CONSTRUCTION CONTRACTOR,completed,2025-07-23 03:18:54
212,1ST AMERICAN PLUMBING INC,(509) 952-1734,1407 S 34TH AVE,,YAKIMA,WA,98902,https://1stamericanplumbing.com,0.9,True,Plumbing,PLUMBING CONTRACTOR,completed,2025-07-23 05:26:56
1428,A & B PAINTING FLOORING,(509) 205-2911,2333 S TACOMA ST,,KENNEWICK,WA,99337,https://www.aandbpaintingfloorin.com,0.9,True,Painting,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:50:56
249,1ST CHOICE RESTORATION INC,(509) 734-7737,6250 W CLEARWATER AVE Ste 201,,KENNEWICK,WA,99336,https://1stchoicerestoration.com,0.9,True,Restoration,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:29:21
84,10TH CASTLE LLC,(503) 860-0598,4316 NW 121st Cir,,VANCOUVER,WA,98685,https://www.10thcastle.com/,0.9,True,Kitchen & Bath,CONSTRUCTION CONTRACTOR,completed,2025-07-23 03:19:40
163,168 KITCHEN & BATH CORP,(206) 495-3376,5133 S AVON ST,,SEATTLE,WA,98178,https://www.redfin.com/WA/Seattle/168-18th-Ave-98122/unit-A/home/8190308,0.9,True,Kitchen & Bath,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:57:00
178,1800 ROOF PRO LLC,(360) 386-8846,PO BOX 641,,ARLINGTON,WA,98223,https://www.servpro.com/,0.9,,Roofing,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:57:47
2085,A M ROOFING & CONSTRUCTION,(509) 952-8805,5813 TERRACE HEIGHTS DR,,YAKIMA,WA,98901,https://www.amroofingandconstruc.com,0.89,True,Roofing,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:54:14
3726,ABEL CONSTRUCTION & REMODELING,(425) 902-3087,13518 8TH AVE E,,TACOMA,WA,98445,https://www.abelconstructionandr.com,0.89,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:02:30
2005,A J C ROOFING & CONSTRUCTION,(360) 488-6280,7489 NORTH CENTER COURT,,CONCRETE,WA,98237,https://www.ajcroofingandconstru.com,0.89,True,Roofing,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:53:50
2376,A V E STUCCO CONSTRUCTION LLC,(509) 707-2103,595 E OTHELLO,,OTHELLO,WA,99344,https://www.avestuccoconstructio.com,0.88,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:55:42
2410,A Y E G FLOORING INSTALLER LLC,(509) 853-8478,7610 W NOB HILL BLVD #167,,YAKIMA,WA,98908,https://www.ayegflooringinstalle.com,0.88,True,Flooring,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:55:52
4930,ACTION ROOTER & PLUMBING SVC,(509) 728-2567,PO BOX 10525,,YAKIMA,WA,98909,https://www.actionrooterandplumb.com,0.88,True,Plumbing,PLUMBING CONTRACTOR,completed,2025-08-01 21:08:32
1675,A & W FLOORING INC,(352) 620-5156,13351 SE 80TH ST,,MORRISTON,FL,32668,https://www.aandwflooringinc.com,0.88,True,Flooring,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:52:10
1680,A & Y CONSTRUCTION,(971) 267-9251,22617 76TH AVE W STE 104,,EDMONDS,WA,98026,https://www.aandyconstruction.com,0.88,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:52:12
2398,A WATKINS CONSTRUCTION LLC,(206) 455-4023,176 FARRINGTON RD,,PORT ANGELES,WA,98363,https://www.awatkinsconstruction.com,0.88,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:55:49
1719,A A CONSTRUCTION OF PORTLAND,(360) 600-3142,6315 SE EVERGREEN HWY,,VANCOUVER,WA,98661,https://www.aaconstructionofport.com,0.88,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:52:24
1720,A A D CONSTRUCTION LLC,(858) 997-6132,1009 PARKSIDE TERRANCE,,MOUNT VERNON,WA,98273,https://www.aadconstructionllc.com,0.88,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:52:24
2340,A TO Z HOME REMODELING LLC,(206) 915-8071,1204 N 10TH PL,APT 2446,RENTON,WA,98057,https://www.atozhomeremodelingll.com,0.88,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:55:31
903,4 LINE CONSTRUCTION LLC,(425) 551-8970,16711 LARCH WAY,,LYNNWOOD,WA,98037,https://www.4lineconstructionllc.com,0.88,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:48:18
2465,A&B HOME REPAIR & PAINTING,(206) 724-6546,119 E Division St,,ARLINGTON,WA,98223,https://www.aandbhomerepairandpa.com,0.88,True,Painting,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:56:09
2280,A STANDARD CONSTRUCTION LLC,(206) 304-8152,17423 100TH AVE SW,,VASHON,WA,98070,https://www.astandardconstructio.com,0.88,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:55:13
2580,A&J QUALITY PAINTING,(509) 273-2162,2309 N RIDGEVIEW LN,,ELLENSBURG,WA,98926,https://www.aandjqualitypainting.com,0.88,True,Painting,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:56:44
4998,AD & J CONSTRUCTION LLC,(509) 828-0443,10505 N Alberta cir,,SPOKANE,WA,99208,https://www.adandjconstructionll.com,0.88,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:08:53
4994,ACUYSER ROOFING,(206) 354-6225,11326 34TH AVE NE,,SEATTLE,WA,98125,https://www.acuyserroofing.com,0.88,True,Roofing,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:08:52
