business_name,phone_number,address_line_1,address2,city,state,zip_code,website_url,confidence_score,is_home_contractor,mailer_category,processing_status,last_processed
237 SPLICING,(253) 278-0139,11322 89TH AVE CT E,,PUYALLUP,WA,,https://www.237splicing.net,0.95,,Handyman,completed,2025-07-23 18:28:57
2 Monkeys Enterprises,(360) 277-7758,8749 Jace Ln Nw,,SILVERDALE,WA,,https://www.2monkeysenterprises.net,0.95,,Handyman,completed,2025-07-23 18:19:03
2 OLD DOGS MILLWRK & CBNT INST,(425) 362-8594,1409 Lake Youngs Way SE,,RENTON,WA,,https://www.2olddogsmillwrkandcbntins.net,0.95,,Handyman,completed,2025-07-23 18:19:41
12 STONE CONTRACTING GROUP,(435) 703-8653,2394 E MOUNTAIN LEDGE DR,,SAINT GEORGE,UT,,https://www.12stonecontractinggroup.net,0.95,,General Contracting,completed,2025-07-23 03:20:54
2 THE POINT,(206) 861-4380,13215 2ND AVE SOUTH,,BURIEN,WA,,https://www.2thepoint.net,0.95,,Handyman,completed,2025-07-23 18:21:12
1LOVE PAINTING LLC,(360) 787-3725,5105 NE 57TH AVE,,VANCOUVER,WA,,https://nextdoor.com/pages/columbia-home-repair-vancouver-wa/,0.9,True,Painting,completed,2025-07-23 05:17:41
16D LLC,(206) 354-0876,PO BOX 804,,VASHON,WA,,https://www.graysharbor.us/howdoi/small_works_projects_awarded.php,0.9,,Electrical,completed,2025-07-23 04:57:06
123 IRRIGATION LLC,(425) 548-0154,19204 3RD DR SE,,BOTHELL,WA,,https://www.redfin.com/WA/Leavenworth/123-Jaybird-Ln-98826/home/75144668,0.9,True,Landscaping,completed,2025-07-23 04:54:39
1-800-BOARDUP OF CLARK COUNTY,(248) 594-1144,185 OAKLAND AVENUE,,BIRMINGHAM,MI,,https://1-800boardup.com/locations/,0.9,True,Handyman,completed,2025-07-23 03:17:53
1ST PROSERVICE LLC,(206) 495-2060,19007 133rd st ct e,,Bonney Lake,WA,,https://www.1stproservice.com/areas-we-serve,0.9,True,Handyman,completed,2025-07-23 18:15:38
360 ROOFING & CONSTRUCTION LLC,(360) 670-7086,1014 S CHASE ST,,PORT ANGELES,WA,,https://www.360roofingandconstru.com,0.9,True,Roofing,completed,2025-08-01 20:47:29
1ST CHOICE CUSTOM HOMES LLC,(425) 941-3533,PO BOX 63,,FALL CITY,WA,,https://1stchoicecustomhomes.com,0.9,True,Custom Homebuilder,completed,2025-07-23 05:27:53
1-800-WATERDAMAGE,(360) 737-9812,PO Box 822796,,Vancouver,WA,,https://www.1800waterdamage.com/vancouver-portland/,0.9,True,Water Damage Restoration,completed,2025-07-23 03:18:13
1 STRUCTURE LLC,(360) 694-2552,212 NE 83RD ST,,VANCOUVER,WA,,https://1structure.com/,0.9,False,Commercial Contractors,completed,2025-07-23 03:16:58
2 THE POINT LLC,(206) 861-4380,5418 183RD AVE E,,LAKE TAPPS,WA,,https://www.2thepoint.com,0.9,,,completed,2025-07-23 18:21:24
211-WLD KILBIRNIE LLC,(425) 576-9390,1010 MARKET STREET,,KIRKLAND,WA,,https://www.211wldkilbirnie.com,0.9,,Handyman,completed,2025-07-23 18:25:55
1 Epic Installation LLC,(206) 423-9071,P O Box 88831,,TUKWILA,WA,,https://www.1epicinstallation.com,0.9,,Handyman,completed,2025-07-23 03:16:35
1855SLABJACK,(509) 888-4600,720 BRIARWOOD TERRACE,,EAST WENATCHEE,WA,,https://slabjackgeotechnical.com/geotech/,0.9,True,Concrete,completed,2025-07-23 04:58:14
1-800-BOARDUP,(206) 522-9570,3701 W G St,,Bremerton,WA,,https://1-800boardup.com/store/seattle/,0.9,True,Handyman,completed,2025-07-23 03:17:39
"2 OLD GUYS CONSTRUCTION, LLC",(425) 971-4074,1427 100TH ST SW,UNIT 137,EVERETT,WA,,https://3guysconstruction.com/,0.9,True,Concrete,completed,2025-07-23 18:19:47
A+ Construction & Remodeling,(509) 999-1576,4102 N Argonne Rd,,SPOKANE,WA,,https://www.a+constructionandrem.com,0.9,True,General Contractor,completed,2025-08-01 20:57:31
1-800-BOARDUP,(360) 345-1095,1581 N NATIONAL AVE,,CHEHALIS,WA,,https://1-800boardup.com/locations/,0.9,True,Handyman,completed,2025-07-23 03:17:53
AB ROOFING & PAINTING LLC,(509) 306-1814,6713 Blackjack Ave,,Inyokern,CA,,https://www.abroofingandpainting.com,0.9,True,Roofing,completed,2025-08-01 21:01:38
A C ROOFING CONTRACTOR LLC,(425) 496-9121,2209 NE 9TH PL,,RENTON,WA,,https://www.acroofingcontractorl.com,0.9,True,Roofing,completed,2025-08-01 20:52:57
A+ CONSTRUCTION & PAINTING,(206) 679-3633,5647 23RD AVE SW,,SEATTLE,WA,,https://www.a+constructionandpai.com,0.9,True,Painting,completed,2025-08-01 20:57:31
24 HOUR FLOOD RESPONSE,(206) 380-4986,PO BOX 30937,,SEATTLE,WA,,https://24hourfloodresponse.com,0.9,True,Water Damage Restoration,completed,2025-07-23 19:00:00
1ONE CONSTRUCTION LLC,(425) 478-8893,4732 20th Ave NE #402,,SEATTLE,WA,,https://1oneconstruction.com,0.9,True,Remodeling,completed,2025-07-23 05:26:42
12 GENERAL CONSTRUCTION LLC,(253) 391-1178,124 192ND ST CT E,,Spanaway,WA,,https://www.12generalconstructionllc.com/,0.9,True,Roofing,completed,2025-07-23 03:20:48
1ST AVE KITCHEN & BATH INC,(206) 402-3582,2921 1ST AVE S,,SEATTLE,WA,,https://1st.net,0.9,True,Kitchen & Bath,completed,2025-07-23 05:27:03
3 FOLD CONSTRUCTION/PAINTING,(541) 806-0642,900 Methodist Rd.,,HOOD RIVER,OR,,https://www.3foldconstruction/pa.com,0.9,True,Painting,completed,2025-08-01 20:46:39
1MANHANDYMAN LLC,(360) 244-3257,408 S 15th Ave,,YAKIMA,WA,,https://data.wa.gov/api/views/m8qx-ubtq/rows.csv?accessType=DOWNLOAD&api_foundry=true,0.9,True,Handyman,completed,2025-07-23 05:19:15
A B M PAINTING CONTRACTOR,(360) 574-8324,10013 NE HAZELDELL AVE STE 166,,VANCOUVER,WA,,https://www.abmpaintingcontracto.com,0.9,True,Painting,completed,2025-08-01 20:52:36
1794 EXCAVATING LLC,(253) 255-1794,1705 LOWELL AVE,,ENUMCLAW,WA,,https://apps.ecology.wa.gov/paris/PermitsBySIC-NAICS.aspx?ctl00_ContentPlaceHolder1_RadGridPermitSearchResultsChangePage=194_50,0.9,,Excavation,completed,2025-07-23 04:57:27
12TH MAN TILING,(360) 481-0247,Po Box 293,,RAINIER,WA,,https://www.monaco-seattle.com/,0.9,,Flooring,completed,2025-07-23 04:54:53
12TH MAN ROOFING LLC,(425) 219-8488,22616 2nd Pl West,,BOTHELL,WA,,https://www.lni.wa.gov/licensing-permits/other-licenses-permits/asbestos-certification,0.9,True,Roofing,completed,2025-07-23 04:55:03
12DECKS LLC,(206) 487-6747,23301 53RD AVE W,,MOUNTLAKE TERRACE,WA,,https://data.wa.gov/api/views/m8qx-ubtq/rows.csv?accessType=DOWNLOAD,0.9,True,Decking,completed,2025-07-23 04:54:33
1ST CLASS CONSTRUCTION INC,(253) 426-8109,1125 172nd St NE,,Marysville,WA,,https://1stclassconstruction.com,0.9,True,Kitchen & Bath,completed,2025-07-23 05:29:47
1ST CHOICE TESTING LLC,(425) 273-3106,4915 243RD ST SW,,MOUNTLAKE TERRACE,WA,,https://1stchoicetesting.com,0.9,True,Plumbing,completed,2025-07-23 05:29:36
1871 Woodworks,(509) 991-0552,2001 E 16th Ave,,SPOKANE,WA,,https://apps.sd.gov/hc65bidletting/SupplierDefault.aspx,0.9,True,Handyman,completed,2025-07-23 04:58:20
100 PROOF DRYWALL LLC,(360) 317-3229,PO BOX 86,,SOUTHWORTH,WA,,https://www.100proofdrywall.com/,0.9,True,Drywall,completed,2025-07-23 03:18:45
10 STAR CONSTRUCTION LLC,(425) 772-8264,18209 52ND AVE W #307,,LYNNWOOD,WA,,https://10starconstruction.com/,0.9,True,Handyman,completed,2025-07-23 04:53:53
132R LLC,(253) 680-9064,10704 SE 268TH ST,,KENT,WA,,https://www.132r.com,0.9,,Handyman,completed,2025-07-23 04:55:49
1st Choice Plumbing & Repair,(509) 895-9565,263 Johnson Rd,,SELAH,WA,,https://1stchoiceplumbingrepair.com,0.9,True,Plumbing,completed,2025-07-23 05:28:57
2 BROTHERS PAINTING LLC,(206) 231-8589,3720 S CLOVERDALE ST,,SEATTLE,WA,,https://2brotherspaintingllc.com/project/west-seattle-1/,0.9,True,Painting,completed,2025-07-23 18:18:09
AAA ELECTRICAL CONTRACTORS INC,(509) 775-3051,3 Old Blacks Beach Rd,,REPUBLIC,WA,,https://www.aaaelectricalcontrac.com,0.9,True,Electrical,completed,2025-08-01 21:00:05
ACTION ROOFING & REMODELING,(425) 471-0006,4920 EVERGREEN WAY,# 1083,EVERETT,WA,,https://www.actionroofingandremo.com,0.9,True,Roofing,completed,2025-08-01 21:08:32
ABSOLUTE PLUMBING & REMODELING,(206) 841-5184,12729 179TH AVE NE,,REDMOND,WA,,https://www.absoluteplumbingandr.com,0.9,True,Plumbing,completed,2025-08-01 21:04:26
112TH LLC,(360) 652-7745,PO BOX 232,,NORTH LAKEWOOD,WA,,https://www.masterbrandcabinets.com/dealers/wa/lakewood/16694/,0.9,True,Kitchen & Bath,completed,2025-07-23 03:20:16
12 FRAMERS LLC,(253) 285-8730,3001 S 288TH ST TRLR 74,,FEDERAL WAY,WA,,https://www.thebluebook.com/iProView/1576322/puget-sound-framing-llc/subcontractors/,0.9,True,Framing,completed,2025-07-23 03:20:40
1ST CAST PAINTING & RENVTN LLC,(360) 931-3192,134 S VISTA WAY,,KELSO,WA,,https://1st.net,0.9,,Painting,completed,2025-07-23 05:27:19
3D CONSTRUCTION & ROOFING LLC,(360) 600-1809,7400 NE 139TH ST,,VANCOUVER,WA,,https://www.3dconstructionandroo.com,0.9,True,Roofing,completed,2025-08-01 20:47:41
1ST AIR MECHANICAL INC,(509) 218-2124,PO BOX 1539,,MEAD,WA,,https://1st.net,0.9,,Electrical,completed,2025-07-23 05:26:39
AAT PAINTING & REMODELING LLC,(971) 295-3069,647 SW CHERRY PARK RD,UNIT 806,TROUTDALE,OR,,https://www.aatpaintingandremode.com,0.9,True,Painting,completed,2025-08-01 21:01:25
ACCURATE PLUMBING & HVAC LLC,(360) 944-8952,3021 NE 72ND DR,924,VANCOUVER,WA,,https://www.accurateplumbingandh.com,0.9,True,Plumbing,completed,2025-08-01 21:06:15
1407-WLD STARLIGHT 13 LLC,(425) 576-9390,1010 MARKET STREET,,KIRKLAND,WA,,https://www.southwindfloors.com/,0.9,True,Flooring,completed,2025-07-23 04:56:03
132ND CONSTRUCTS LLC,(206) 380-1099,18516 101st Ave NE,STE 4,Bothell,WA,,https://132ndconstructs.com/about-us/,0.9,True,Kitchen & Bath,completed,2025-07-23 04:55:11
A&R FLOORING CONSTRUCTION LLC,(360) 949-5508,6102 NW 395th Street,,Woodland,WA,,https://www.aandrflooringconstru.com,0.9,True,Flooring,completed,2025-08-01 20:57:08
1ST CHOICE PLUMBING/REPAIR LLC,(509) 966-0385,40 Stohler Rd,,SELAH,WA,,https://1stchoiceplumbingrepair.com,0.9,,Plumbing,completed,2025-07-23 05:29:05
11347 20TH AVE NE LLC,(425) 212-2210,3726 BROADWAY  STE 301,,EVERETT,WA,,https://www.1134720thavene.com,0.9,,Handyman,completed,2025-07-23 03:20:24
215-WLD DOWNFIELD LLC,(425) 576-9390,1010 MARKET ST,,KIRKLAND,WA,,https://www.215wlddownfield.com,0.9,,Handyman,completed,2025-07-23 18:27:29
2 BROTHERS INC,(360) 332-6300,3754 SWEET RD,,BLAINE,WA,,https://www.2brothers.com,0.9,,Handyman,completed,2025-07-23 18:17:54
504 PAINTING AND CONSTRUCTION,(971) 506-2608,5005 ne st james rd   apt h,,VANCOUVER,WA,,https://www.504paintingandconstr.com,0.9,True,Painting,completed,2025-08-01 20:49:32
12th Can Painting,(253) 802-1969,29035 38th AVE S,,AUBURN,WA,,https://www.auburnwa.gov/city_hall/parks_arts_recreation/arts_and_entertainment/postmark_center_for_the_arts/postmark_center_events,0.9,True,Painting,completed,2025-07-23 04:54:42
101 GENERAL CONTRACTING LLC,(360) 477-6460,262 HEATHER CIRCLE,,Port Angeles,WA,,https://101generalcontracting.com/,0.9,True,Concrete,completed,2025-07-23 03:18:54
1ST AMERICAN PLUMBING INC,(509) 952-1734,1407 S 34TH AVE,,YAKIMA,WA,,https://1stamericanplumbing.com,0.9,True,Plumbing,completed,2025-07-23 05:26:56
A & B PAINTING FLOORING,(509) 205-2911,2333 S TACOMA ST,,KENNEWICK,WA,,https://www.aandbpaintingfloorin.com,0.9,True,Painting,completed,2025-08-01 20:50:56
1ST CHOICE RESTORATION INC,(509) 734-7737,6250 W CLEARWATER AVE Ste 201,,KENNEWICK,WA,,https://1stchoicerestoration.com,0.9,True,Restoration,completed,2025-07-23 05:29:21
10TH CASTLE LLC,(503) 860-0598,4316 NW 121st Cir,,VANCOUVER,WA,,https://www.10thcastle.com/,0.9,True,Kitchen & Bath,completed,2025-07-23 03:19:40
168 KITCHEN & BATH CORP,(206) 495-3376,5133 S AVON ST,,SEATTLE,WA,,https://www.redfin.com/WA/Seattle/168-18th-Ave-98122/unit-A/home/8190308,0.9,True,Kitchen & Bath,completed,2025-07-23 04:57:00
1800 ROOF PRO LLC,(360) 386-8846,PO BOX 641,,ARLINGTON,WA,,https://www.servpro.com/,0.9,,Roofing,completed,2025-07-23 04:57:47
A M ROOFING & CONSTRUCTION,(509) 952-8805,5813 TERRACE HEIGHTS DR,,YAKIMA,WA,,https://www.amroofingandconstruc.com,0.89,True,Roofing,completed,2025-08-01 20:54:14
ABEL CONSTRUCTION & REMODELING,(425) 902-3087,13518 8TH AVE E,,TACOMA,WA,,https://www.abelconstructionandr.com,0.89,True,General Contractor,completed,2025-08-01 21:02:30
A J C ROOFING & CONSTRUCTION,(360) 488-6280,7489 NORTH CENTER COURT,,CONCRETE,WA,,https://www.ajcroofingandconstru.com,0.89,True,Roofing,completed,2025-08-01 20:53:50
A V E STUCCO CONSTRUCTION LLC,(509) 707-2103,595 E OTHELLO,,OTHELLO,WA,,https://www.avestuccoconstructio.com,0.88,True,General Contractor,completed,2025-08-01 20:55:42
A Y E G FLOORING INSTALLER LLC,(509) 853-8478,7610 W NOB HILL BLVD #167,,YAKIMA,WA,,https://www.ayegflooringinstalle.com,0.88,True,Flooring,completed,2025-08-01 20:55:52
ACTION ROOTER & PLUMBING SVC,(509) 728-2567,PO BOX 10525,,YAKIMA,WA,,https://www.actionrooterandplumb.com,0.88,True,Plumbing,completed,2025-08-01 21:08:32
A & W FLOORING INC,(352) 620-5156,13351 SE 80TH ST,,MORRISTON,FL,,https://www.aandwflooringinc.com,0.88,True,Flooring,completed,2025-08-01 20:52:10
A & Y CONSTRUCTION,(971) 267-9251,22617 76TH AVE W STE 104,,EDMONDS,WA,,https://www.aandyconstruction.com,0.88,True,General Contractor,completed,2025-08-01 20:52:12
A WATKINS CONSTRUCTION LLC,(206) 455-4023,176 FARRINGTON RD,,PORT ANGELES,WA,,https://www.awatkinsconstruction.com,0.88,True,General Contractor,completed,2025-08-01 20:55:49
A A CONSTRUCTION OF PORTLAND,(360) 600-3142,6315 SE EVERGREEN HWY,,VANCOUVER,WA,,https://www.aaconstructionofport.com,0.88,True,General Contractor,completed,2025-08-01 20:52:24
A A D CONSTRUCTION LLC,(858) 997-6132,1009 PARKSIDE TERRANCE,,MOUNT VERNON,WA,,https://www.aadconstructionllc.com,0.88,True,General Contractor,completed,2025-08-01 20:52:24
A TO Z HOME REMODELING LLC,(206) 915-8071,1204 N 10TH PL,APT 2446,RENTON,WA,,https://www.atozhomeremodelingll.com,0.88,True,General Contractor,completed,2025-08-01 20:55:31
4 LINE CONSTRUCTION LLC,(425) 551-8970,16711 LARCH WAY,,LYNNWOOD,WA,,https://www.4lineconstructionllc.com,0.88,True,General Contractor,completed,2025-08-01 20:48:18
A&B HOME REPAIR & PAINTING,(206) 724-6546,119 E Division St,,ARLINGTON,WA,,https://www.aandbhomerepairandpa.com,0.88,True,Painting,completed,2025-08-01 20:56:09
A STANDARD CONSTRUCTION LLC,(206) 304-8152,17423 100TH AVE SW,,VASHON,WA,,https://www.astandardconstructio.com,0.88,True,General Contractor,completed,2025-08-01 20:55:13
A&J QUALITY PAINTING,(509) 273-2162,2309 N RIDGEVIEW LN,,ELLENSBURG,WA,,https://www.aandjqualitypainting.com,0.88,True,Painting,completed,2025-08-01 20:56:44
AD & J CONSTRUCTION LLC,(509) 828-0443,10505 N Alberta cir,,SPOKANE,WA,,https://www.adandjconstructionll.com,0.88,True,General Contractor,completed,2025-08-01 21:08:53
ACUYSER ROOFING,(206) 354-6225,11326 34TH AVE NE,,SEATTLE,WA,,https://www.acuyserroofing.com,0.88,True,Roofing,completed,2025-08-01 21:08:52
ACUTE ANGLE CONSTRUCTION LLC,(509) 818-7871,7628 N Smith St,,SPOKANE,WA,,https://www.acuteangleconstructi.com,0.88,True,General Contractor,completed,2025-08-01 21:08:50
A&J FLOORING,(206) 513-6231,12030 SE 222ND PL,,KENT,WA,,https://www.aandjflooring.com,0.88,True,Flooring,completed,2025-08-01 20:56:41
A&J DRYWALL CONSTRUCTION LLC,(503) 752-4496,2023 E MARSHALL AVE,,SPOKANE,WA,,https://www.aandjdrywallconstruc.com,0.88,True,General Contractor,completed,2025-08-01 20:56:39
A&J Construction,(208) 791-7169,2621 Grelle ave,,LEWISTON,ID,,https://www.aandjconstruction.com,0.88,True,General Contractor,completed,2025-08-01 20:56:38
A & J REMODELING LLC,(503) 839-5701,PO Box 713,,VANCOUVER,WA,,https://www.aandjremodelingllc.com,0.88,True,General Contractor,completed,2025-08-01 20:51:36
A&B CONSTRUCTION,(253) 886-0986,403 W MEEKER APT 19,,PUYALLUP,WA,,https://www.aandbconstruction.com,0.88,True,General Contractor,completed,2025-08-01 20:56:07
A&I'S PAINTING SERVICES CO,(425) 350-1708,PO BOX 1991,,Lynnwood,WA,,https://www.aandi'spaintingservi.com,0.88,True,Painting,completed,2025-08-01 20:56:36
A&A STEEL CONSTRUCTION LLC,(425) 789-4821,PO BOX 1947,,MARYSVILLE,WA,,https://www.aandasteelconstructi.com,0.88,True,General Contractor,completed,2025-08-01 20:56:06
A&A ROOFING SERVICES,(509) 572-8428,PO BOX T,,KENNEWICK,WA,,https://www.aandaroofingservices.com,0.88,True,Roofing,completed,2025-08-01 20:56:04
A&A PAINTING SERVICES LLC,(425) 728-9066,1708 Camas Ave NE,,RENTON,WA,,https://www.aandapaintingservice.com,0.88,True,Painting,completed,2025-08-01 20:56:03
A Y S CONSTRUCTION,(660) 620-0059,2512 NE 96TH ST,,VANCOUVER,WA,,https://www.aysconstruction.com,0.88,True,General Contractor,completed,2025-08-01 20:55:54
A & V CONSTRUCTION,(509) 741-0574,PO BOX 573,,MONITOR,WA,,https://www.aandvconstruction.com,0.88,True,General Contractor,completed,2025-08-01 20:52:09
A & V DEPENDABLE CONSTRUCTION,(907) 351-7584,12724 104th Ave CT E APT L104,,PUYALLUP,WA,,https://www.aandvdependableconst.com,0.88,True,General Contractor,completed,2025-08-01 20:52:09
ACUMEN HANDYMAN LLC,(218) 255-4388,17424 12TH AVE NE,,SEATTLE,WA,,https://www.acumenhandymanllc.com,0.88,True,Handyman,completed,2025-08-01 21:08:49
A & P FLOORING LLC,(360) 874-8925,PO BOX 1984,,PORT ORCHARD,WA,,https://www.aandpflooringllc.com,0.88,True,Flooring,completed,2025-08-01 20:51:55
A & P Plumbing and Mech Inc,(360) 681-6444,PO Box 1344,,SEQUIM,WA,,https://www.aandpplumbingandmech.com,0.88,True,Plumbing,completed,2025-08-01 20:51:55
ACTION CONSTRUCTION LLC,(253) 252-9214,11220 BENSTON DR E,,PUYALLUP,WA,,https://www.actionconstructionll.com,0.88,True,General Contractor,completed,2025-08-01 21:08:16
A & R Construction,(425) 772-7638,"914 164TH ST SE B12, PMB 324",,MILL CREEK,WA,,https://www.aandrconstruction.com,0.88,True,General Contractor,completed,2025-08-01 20:51:57
A & Z CONST & REMODELING,(360) 731-5860,PO BOX 291,,OLALLA,WA,,https://www.aandzconstandremodel.com,0.88,True,General Contractor,completed,2025-08-01 20:52:13
A W ROOFING OF YAKIMA LLC,(509) 966-4041,412 S 58TH AVE,,YAKIMA,WA,,https://www.awroofingofyakimallc.com,0.88,True,Roofing,completed,2025-08-01 20:55:48
A &S CONSTRUCTION SERVICES LLC,(509) 598-5228,P.O. BOX 39,,Laclede,ID,,https://www.aandsconstructionser.com,0.88,True,General Contractor,completed,2025-08-01 20:52:15
A Z CONSTRUCTION,(503) 807-4263,PO BOX 331,,MOUNT ANGEL,OR,,https://www.azconstruction.com,0.88,True,General Contractor,completed,2025-08-01 20:55:55
ACTIVE CONSTRUCTION SRVCES LLC,(253) 883-8195,705 S 50TH ST,,TACOMA,WA,,https://www.activeconstructionsr.com,0.88,True,General Contractor,completed,2025-08-01 21:08:40
ACTIVE CONSTRUCTION INC,(253) 248-1091,PO BOX 430,,PUYALLUP,WA,,https://www.activeconstructionin.com,0.88,True,General Contractor,completed,2025-08-01 21:08:40
A & T CONSTRUCTION,(509) 220-0416,1731 N 7TH AVE,,PASCO,WA,,https://www.aandtconstruction.com,0.88,True,General Contractor,completed,2025-08-01 20:52:06
A Y S CONSTRUCTION,(253) 282-6031,20819 31ST LN S APT #C19,,SEATAC,WA,,https://www.aysconstruction.com,0.88,True,General Contractor,completed,2025-08-01 20:55:54
A V PAINTING,(425) 344-3734,1050 ALDER AVE,,MARYSVILLE,WA,,https://www.avpainting.com,0.88,True,Painting,completed,2025-08-01 20:55:43
A & R CAPITOL CONSTRUCTION LLC,(503) 602-3916,1055 ROYALTY DR NE,,SALEM,OR,,https://www.aandrcapitolconstruc.com,0.88,True,General Contractor,completed,2025-08-01 20:51:55
4 SEASONS PAINTING & DRYW LLC,(206) 786-4786,218 MAIN ST BOX 655,,KIRKLAND,WA,,https://www.4seasonspaintingandd.com,0.88,True,Painting,completed,2025-08-01 20:48:27
AB CUSTOM ROOFING,(360) 640-4647,5941 Sundown Ln,,FREELAND,WA,,https://www.abcustomroofing.com,0.88,True,Roofing,completed,2025-08-01 21:01:32
4 G REMODELING LLC,(360) 723-4687,1100 X ST,,VANCOUVER,WA,,https://www.4gremodelingllc.com,0.88,True,General Contractor,completed,2025-08-01 20:48:15
AB PAINTING CORP,(206) 832-7989,5607 Lakeland Hill Way Se,,AUBURN,WA,,https://www.abpaintingcorp.com,0.88,True,Painting,completed,2025-08-01 21:01:35
4 EVER ROOFING LLC,(206) 566-1085,9001 GAYLE AVE S,,LAKEWOOD,WA,,https://www.4everroofingllc.com,0.88,True,Roofing,completed,2025-08-01 20:48:13
AAA FLOORING & MORE LLC,(425) 595-0381,17461 147TH ST SE STE 13A,,MONROE,WA,,https://www.aaaflooringandmorell.com,0.88,True,Flooring,completed,2025-08-01 21:00:09
AAV CONSTRUCTION LLC,(509) 308-4931,904 S Union St,,KENNEWICK,WA,,https://www.aavconstructionllc.com,0.88,True,General Contractor,completed,2025-08-01 21:01:26
4 R CONSTRUCTION LLC,(206) 714-6874,20126 Ballinger Way NE PMB 123,,SHORELINE,WA,,https://www.4rconstructionllc.com,0.88,True,General Contractor,completed,2025-08-01 20:48:19
AB & K CONSTRUCTION INC,(509) 954-6853,8911 E JASON HILL LN,,SPOKANE,WA,,https://www.abandkconstructionin.com,0.88,True,General Contractor,completed,2025-08-01 21:01:28
AB&D General Construction LLC,(253) 431-9425,3245 Celebration Ave E,,FIFE,WA,,https://www.abanddgeneralconstru.com,0.88,True,General Contractor,completed,2025-08-01 21:01:40
A SOUND HANDYMAN LLC,(360) 672-8900,29332 STATE ROUTE 20,,OAK HARBOR,WA,,https://www.asoundhandymanllc.com,0.88,True,Handyman,completed,2025-08-01 20:55:12
4 ARROWS CONSTRUCTION LLC,(206) 818-0929,33717 55TH AVE SOUTH,,AUBURN,WA,,https://www.4arrowsconstructionl.com,0.88,True,General Contractor,completed,2025-08-01 20:48:07
ABACAB PAINTING LLC,(253) 709-4536,1227 S 284TH ST,,AUBURN,WA,,https://www.abacabpaintingllc.com,0.88,True,Painting,completed,2025-08-01 21:01:41
3TG REMODELING LLC,(206) 643-1337,20824 59TH PL W,,LYNNWOOD,WA,,https://www.3tgremodelingllc.com,0.88,True,General Contractor,completed,2025-08-01 20:48:04
4 K CONTRACTORS INC,(360) 953-1503,PO BOX 2105,,BATTLE GROUND,WA,,https://www.4kcontractorsinc.com,0.88,True,General Contractor,completed,2025-08-01 20:48:16
4 J'S CONSTRUCTION,(509) 251-6212,4911 N Florida Space 25,,SPOKANE,WA,,https://www.4j'sconstruction.com,0.88,True,General Contractor,completed,2025-08-01 20:48:16
AB CONSTRUCTION SVCS NW LLC,(253) 740-3840,2212 16TH AVE,,MILTON,WA,,https://www.abconstructionsvcsnw.com,0.88,True,General Contractor,completed,2025-08-01 21:01:31
A & J Flooring Inc,(206) 468-4597,12030 SE 222nd Pl,,KENT,WA,,https://www.aandjflooringinc.com,0.88,True,Flooring,completed,2025-08-01 20:51:31
A & J HANDYMAN,(206) 850-3774,9611 34TH AVE SW,,SEATTLE,WA,,https://www.aandjhandyman.com,0.88,True,Handyman,completed,2025-08-01 20:51:32
A & J Handyman Services INC,(253) 267-4567,21805 51st Ave E,,SPANAWAY,WA,,https://www.aandjhandymanservice.com,0.88,True,Handyman,completed,2025-08-01 20:51:32
ABATEMENT CONTRACTORS/MT LLC,(406) 549-8489,PO BOX 8747,,MISSOULA,MT,,https://www.abatementcontractors.com,0.88,True,General Contractor,completed,2025-08-01 21:01:47
Abbey Construction LLC,(360) 402-3302,975 Turkey Rd NW,,OLYMPIA,WA,,https://www.abbeyconstructionllc.com,0.88,True,General Contractor,completed,2025-08-01 21:01:55
