business_name,contractor_license_number,contractor_license_type_code_desc,address1,address2,city,state,zip,phone_number,primary_principal_name,website_url,mailer_category,business_description,services_offered,confidence_score,website_confidence,classification_confidence,residential_focus,processing_status,review_status,last_processed,reviewed_at,created_at,exported_at,export_batch_id
A TO Z STUMP & TREE INC,ZSTUMZS881P5,CONSTRUCTION CONTRACTOR,13933 184TH AVE NE,,WOODINVILLE,WA,98072,(425) 497-8733,"ANDERSON, CHARLES ALBERT",https://atoztrees.com,Tree Service,,,0.85,1.00,0.85,,completed,approved_download,2025-08-06 22:16:18.821307,,2025-08-02 05:26:38.076378,,
A TOTAL TREE SERVICE,TOTALTS921KR,CONSTRUCTION CONTRACTOR,8111 SHOEMAKER RD,,TULALIP,WA,98271,(425) 293-7376,"GOODROW, CHET",https://atotaltreeservice.com,Tree Service,,,0.85,1.00,0.85,,completed,approved_download,2025-08-06 22:16:42.128440,,2025-08-02 05:26:38.076378,,
A-Z LANDSCAPING,ZLANDL*752B3,CONSTRUCTION CONTRACTOR,1616 1ST ST SE,,AUBURN,WA,98002,(206) 822-2632,"SARMIENTO GARCIA, SALVADOR",https://a-zlandscapingllc.com,,,,0.90,,0.90,,completed,approved_download,2025-08-04 04:21:38.202881,,2025-08-02 05:26:38.218289,,
A1 GUTTERS LLC,A1GUTGL802DQ,CONSTRUCTION CONTRACTOR,250 Boblett St,,BLAINE,WA,982304002,(360) 332-1633,"Bruneau, Michael Scott",https://a-1gutter.com/contact-us,Gutters,,,0.85,1.00,0.85,,completed,approved_download,2025-08-06 22:25:53.313407,,2025-08-02 05:26:38.218289,,
AA ELECTRIC CO INC,AAELEEC913R9,ELECTRICAL CONTRACTOR,PO BOX 1034,,OAK HARBOR,WA,98277,(360) 675-2203,"MCANINCH, BENJAMIN G",https://aaelectricoakharbor.com/,Electrician,,,0.80,0.80,0.80,,completed,approved_download,2025-08-06 22:15:48.551907,,2025-08-02 05:26:38.218289,,
AA PATIO COVERS LLC,AAPATPC921MP,CONSTRUCTION CONTRACTOR,PO Box 731805,,PUYALLUP,WA,98373,(253) 840-3383,"HOSIER, CHADWICK OWEN",https://aapatiocovers.com,Awning/Patio/Carport,,,0.80,0.80,0.80,,completed,approved_download,2025-08-06 22:16:07.255496,,2025-08-02 05:26:38.218289,,
AAA FIRE PROTECTION INC,AAAFIFP844PS,CONSTRUCTION CONTRACTOR,3013 3RD AVE N,,SEATTLE,WA,981091609,(206) 284-1721,"KRINBRING, BRIAN ARTHUR",https://www.aaafire.com/contact/,Fireplace,,,0.85,0.80,0.85,,completed,approved_download,2025-08-06 22:19:13.593314,,2025-08-02 05:26:38.218289,,
AAA SOLID CONCRETE CONST INC,AAASOCC926LR,CONSTRUCTION CONTRACTOR,802 163rd Ave SE,,SNOHOMISH,WA,98290,(206) 713-2002,"ANISSIPOUR, JESCIA LEE",https://aaasolid.com,Concrete,,,0.95,1.00,0.95,,completed,approved_download,2025-08-06 22:22:40.917041,,2025-08-02 05:26:38.218289,,
AACTION EXCAVATING INC,AACTIEI951MF,CONSTRUCTION CONTRACTOR,PO BOX 294,,BOW,WA,98232,(360) 766-5246,"POCOCK, IAN DAVID",https://aactionexcavating.com,Excavation,,,0.85,0.80,0.85,,completed,approved_download,2025-08-06 22:23:07.214170,,2025-08-02 05:26:38.218289,,
AARD PEST CONTROL INC,AARDPPC913CO,CONSTRUCTION CONTRACTOR,6019 212TH ST SW,,LYNNWOOD,WA,98036,(425) 776-3662,"STEHLE, JOSEPH ROBERT",https://aardpestcontrol.com,Pest Control,,,0.85,1.00,0.85,,completed,approved_download,2025-08-06 22:24:31.636887,,2025-08-02 05:26:38.218289,,
ABLE CONCRETE DESIGNS LLC,ABLECCD850OH,CONSTRUCTION CONTRACTOR,16633 244TH PL SE,,ISSAQUAH,WA,98027,(425) 830-1865,"ANDERSON, AMBER MICHELE",https://ableconcretedesigns.com,Concrete,,,0.85,1.00,0.85,,completed,approved_download,2025-08-06 23:08:27.933145,,2025-08-02 05:26:38.218289,,
ABOVE THE BEST INC,ABOVEBI925DD,CONSTRUCTION CONTRACTOR,4020 S 56th St Suite # 107,,TACOMA,WA,98409,(253) 535-6000,"SANTANA, OCTAVIO GARCIA",https://abovethebesthvac.com,Heating and Cooling,,,0.85,0.80,0.85,,completed,approved_download,2025-08-06 23:13:00.289719,,2025-08-02 05:26:38.218289,,
ABSOLUTE PEST CONTROL,ABSOLPC860DK,CONSTRUCTION CONTRACTOR,30875 SR 20 A-102,,OAK HARBOR,WA,98277,(360) 720-2695,"COLEMAN, ROBERT",https://www.absolutepest.co/,Pest Control,,,0.95,1.00,0.95,,completed,approved_download,2025-08-06 23:16:12.489095,,2025-08-02 05:26:38.391707,,
AC ELECTRIC LLC,ACELEEL918PM,ELECTRICAL CONTRACTOR,2227 72nd Ave SE,,MERCER ISLAND,WA,980402322,(206) 818-9626,"PETTY, DARRELL",https://acelectricmercerisland.com/,Electrician,,,0.85,0.80,0.85,,completed,approved_download,2025-08-06 23:19:33.318055,,2025-08-02 05:26:38.391707,,
ACADEMY PAINTING,ACADEP*909DJ,CONSTRUCTION CONTRACTOR,3610 97th PL NE,,MARYSVILLE,WA,98270,(425) 508-9320,"STIVERS, JULIE MARIE",https://www.academypaintingwa.com/,Painting,,,0.85,0.80,0.85,,completed,approved_download,2025-08-06 23:20:39.053354,,2025-08-02 05:26:38.391707,,
ACCEL BUILDING & REMODELING,ACCELBR759BG,CONSTRUCTION CONTRACTOR,22233 E LOST LAKE RD,,SNOHOMISH,WA,98296,(425) 802-7321,"MELLO, VALDECIR GOULART",https://accelremodeling.com,Bathroom/Kitchen Remodel,,,0.85,0.80,0.85,,completed,approved_download,2025-08-06 23:22:31.755726,,2025-08-02 05:26:38.391707,,
ACCURATE COATINGS LLC,ACCURCL859K8,CONSTRUCTION CONTRACTOR,8707 Burns Dr SW,,Olympia,WA,98512,(360) 628-8767,"EVENSON, IAN ALLEN",https://accuratecoatingsllc.com,Painting,,,0.85,0.60,0.85,,completed,approved_download,2025-08-06 23:28:17.949394,,2025-08-02 05:26:38.391707,,
ACCURATE LOCK & SECURITY INC,ACCURLS036KH,CONSTRUCTION CONTRACTOR,200 PROSPECT ST,,BELLINGHAM,WA,98225,(360) 733-2020,"NICHOLAS, ROY, W",https://accuratelock.net,Security Systems,,,0.85,1.00,0.85,,completed,approved_download,2025-08-06 23:29:19.236981,,2025-08-02 05:26:38.391707,,
ACCUWEST PACIFIC,ACCUWP*011C3,CONSTRUCTION CONTRACTOR,215 Township St,,SEDRO WOOLLEY,WA,98284,(360) 855-0396,"ESTABROOK, DANNY RAY",https://accuwestpacific.com,Bathroom/Kitchen Remodel,,,0.85,0.80,0.85,,completed,approved_download,2025-08-06 23:29:29.850910,,2025-08-02 05:26:38.391707,,
ACE BULLDOZING LLC,ACEBUL*986DO,CONSTRUCTION CONTRACTOR,10421 221ST PLACE SE,,SNOHOMISH,WA,982967181,(425) 501-5938,"STEERE, JOHN HOPKINS",https://acebulldozing.com/,Excavation Contractor,,,0.80,0.95,0.80,,completed,approved_download,2025-08-04 07:00:25.381553,,2025-08-02 05:26:38.391707,,
ACE CONCRETE FINISHING INC,ACECOCF953NC,CONSTRUCTION CONTRACTOR,13341  3RD AVENUE NE,,SEATTLE,WA,98125,(206) 920-2541,"HEINZE, KRISANNE M",https://www.aceconcretefinishing.com/,Concrete,,,0.90,0.95,0.90,,completed,approved_download,2025-08-04 07:00:55.480049,,2025-08-02 05:26:38.391707,,
ACE CONCRETE LLC,ACECOCL777OG,CONSTRUCTION CONTRACTOR,15422 40TH AVE S APT A,,TUKWILA,WA,98188,(510) 570-6465,"FINAU, SHARON PAEA I OKALANI",https://www.aceconcretefinishing.com/,Concrete,,,0.90,0.95,0.90,,completed,approved_download,2025-08-04 07:01:05.928523,,2025-08-02 05:26:38.391707,,
ACE CONSTRUCTION & REMODEL LLC,ACECOCR795O7,CONSTRUCTION CONTRACTOR,19307 3RD AVE S,,DES MOINES,WA,98148,(206) 305-1892,"TAN, ANDY",https://www.aceconstructiononline.com/contact-us/,Roofing,,,0.80,0.95,0.80,,completed,approved_download,2025-08-04 07:02:05.590296,,2025-08-02 05:26:38.391707,,
ACE CONSTRUCTION SERVICES,ACECOCS813O5,CONSTRUCTION CONTRACTOR,34008 9TH AVE S,#B-100,FEDERAL WAY,WA,98003,(253) 632-1982,"GUYVORONSKY, ALEKSEY",https://www.ace-corp.net/projects/,Concrete,,,0.80,0.95,0.80,,completed,approved_download,2025-08-04 07:02:30.979940,,2025-08-02 05:26:38.391707,,
ACE CONSTRUCTION SERVICES LLC,ACECOCS879CH,CONSTRUCTION CONTRACTOR,1020 S 344th ST,#201,FEDERAL WAY,WA,98003,(253) 732-7654,"GUYVORONSKY, ALEKSEY",https://www.ace-corp.net/projects/,Concrete,,,0.80,0.95,0.80,,completed,approved_download,2025-08-04 07:02:46.561468,,2025-08-02 05:26:38.391707,,
ACE CRAWLSPACE PRO LLC,ACECRCP766KF,CONSTRUCTION CONTRACTOR,12812 SE 272ND PL 4,,KENT,WA,98030,(206) 488-2066,"LELET JR, AUGUST",https://insulationcontractor-wa.com/,Attic & Crawl Space,,,0.80,0.95,0.80,,completed,approved_download,2025-08-04 07:03:00.972910,,2025-08-02 05:26:38.391707,,
ACE GLASS LLC,ACEGLGL791DW,CONSTRUCTION CONTRACTOR,3104 108TH PL SE,,EVERETT,WA,98208,(425) 309-3173,"TAVAKOLI, REZA",https://www.aceglasswa.com/,Window/Glass Repair,,,0.90,0.95,0.90,,completed,approved_download,2025-08-04 07:05:09.310589,,2025-08-02 05:26:38.391707,,
ACE HANDYMAN SERVICE,ACEHAHS895D8,CONSTRUCTION CONTRACTOR,714 shelton ave ne,,RENTON,WA,98056,(253) 736-3474,"MASSICK, JOHN C",https://www.acehandymanservices.com/offices/puget-sound,Handyman,,,0.90,0.90,0.90,,completed,approved_download,2025-08-04 07:05:25.877993,,2025-08-02 05:26:38.391707,,
ACE HOME IMPROVEMENT,ACEHOHI760MC,CONSTRUCTION CONTRACTOR,PO BOX 916,,OAK HARBOR,WA,98277,(360) 632-7243,"ADKINS, GREGORY RAY",https://www.acehomeimprovementsllc.com/,Roofing,,,0.80,0.95,0.80,,completed,approved_download,2025-08-04 07:06:28.871767,,2025-08-02 05:26:38.391707,,
ACE PATCH CONSTRUCTION LLC,ACEPAPC783LF,CONSTRUCTION CONTRACTOR,1550 27TH ST NW,,PUYALLUP,WA,98371,(206) 403-7616,"BALOGUN, AYOBAMI SEUN",https://www.acepatchconstruction.com/,Concrete,,,0.90,0.95,0.90,,completed,approved_download,2025-08-04 07:07:37.433639,,2025-08-02 05:26:38.391707,,
ACE SIGN CO INC,ACESICI982KN,CONSTRUCTION CONTRACTOR,5064 HANSBERRY ST NW,,BREMERTON,WA,983112475,(360) 377-2786,"RUSSELL, CHARLES E",https://www.acesignco.com/featured-projects/,Awning/Patio/Carport,,,0.80,0.95,0.80,,completed,approved_download,2025-08-04 07:09:34.738996,,2025-08-02 05:26:38.391707,,
ACE TREE SERVICE LLC,ACETRTS871P1,CONSTRUCTION CONTRACTOR,17141 NE 5TH ST,,BELLEVUE,WA,98008,(206) 307-1157,"SUTTER, WILLIAM ROY",https://www.acetreesvc.com/,Tree Service,,,0.90,0.95,0.90,,completed,approved_download,2025-08-04 07:10:00.351518,,2025-08-02 05:26:38.391707,,
ACE WORKS,ACEWOW*825B6,CONSTRUCTION CONTRACTOR,7955 FOREST RIDGE DR NE,,BREMERTON,WA,98311,(360) 850-5679,"KULICK, DIANA KAY",https://www.aceworkswa.com/,Bathroom/Kitchen Remodel,,,0.80,0.95,0.80,,completed,approved_download,2025-08-04 07:10:35.724610,,2025-08-02 05:26:38.391707,,
ACE WORKS INC,ACEWOWI789M6,PLUMBING CONTRACTOR,7955 FOREST RIDGE DR NE,,BREMERTON,WA,98311,(360) 932-2117,"KULICK, THOMAS ALDEN",https://www.aceworkswa.com/,Bathroom/Kitchen Remodel,,,0.80,0.95,0.80,,completed,approved_download,2025-08-04 07:10:45.839018,,2025-08-02 05:26:38.391707,,
ACE WORKS INC,ACEWOWI794K8,CONSTRUCTION CONTRACTOR,7955 FOREST RIDGE DR NE,,BREMERTON,WA,98311,(360) 932-2117,"KULICK, DIANA KAY",https://www.aceworkswa.com/,Bathroom/Kitchen Remodel,,,0.80,0.95,0.80,,completed,approved_download,2025-08-04 07:10:54.179028,,2025-08-02 05:26:38.391707,,
ACES ELECTRICAL SERVICES,ACESEES824O5,ELECTRICAL CONTRACTOR,6371 GLENWOOD RD SW,,PORT ORCHARD,WA,98367,(360) 731-7650,"SMITH, RICHARD A",https://aceselectricalservices.com/,Electrician,,,0.90,0.95,0.90,,completed,approved_download,2025-08-04 07:12:57.418143,,2025-08-02 05:26:38.391707,,
ACHIEVERS EXTERIORS CORP,ACHIEEC764DR,CONSTRUCTION CONTRACTOR,6430 TACOMA MALL BLVD,#203,TACOMA,WA,98409,(415) 572-5623,"WATSON, CHRISTOPHER L",https://achieversexteriors.com/,Roofing,,,0.80,0.95,0.80,,completed,approved_download,2025-08-04 07:17:14.136291,,2025-08-02 05:26:38.391707,,
ACKERMANN ELECTRIC COMPANY,ACKEREC084MA,ELECTRICAL CONTRACTOR,1700 Railroad Ave,,MOUNT VERNON,WA,98273,(360) 336-6188,"ACKERMANN, EVAN J",https://ackermannelectric.com/,Electrician,,,0.90,0.95,0.90,,completed,approved_download,2025-08-04 07:19:16.848005,,2025-08-02 05:26:38.391707,,
ACM COOLING & HEATING,ACMCOCH759C4,CONSTRUCTION CONTRACTOR,26428 FERN BLUFF RD.,,MONROE,WA,98272,(425) 518-3225,"JIMENEZ ROMERO, CARLOS",https://www.acmcoolingheating.com/,Heating and Cooling,,,0.90,0.95,0.90,,completed,approved_download,2025-08-04 07:20:37.195835,,2025-08-02 05:26:38.391707,,
ACME PAVING & SEAL COATING INC,ACMEPPS834DF,CONSTRUCTION CONTRACTOR,730 LENORA AVE N,,KENT,WA,98031,(206) 579-7777,"Ghag, Jasminderpal Singh",https://www.acmepavinginc.com/about-us,Asphalt,,,0.80,0.95,0.80,,completed,approved_download,2025-08-04 07:23:25.953962,,2025-08-02 05:26:38.391707,,
ACME ROOFING INC,ACMERRI954OH,CONSTRUCTION CONTRACTOR,2033 MILDRED ST,,TACOMA,WA,98466,(253) 564-2292,"ROSS, SPENCER MATTHEW",https://acmeroofingwa.com/contact-roofing-contractor-tacoma/,Roofing,,,0.90,0.95,0.90,,completed,approved_download,2025-08-04 07:24:10.658638,,2025-08-02 05:26:38.391707,,
ACME SYMBIOTIC,ACMESS*776P4,CONSTRUCTION CONTRACTOR,PO BOX 451,,EASTSOUND,WA,98245,(360) 840-7171,"CLAY, TOUSSAINT",https://acmesymbiotic.com/contact-us,Landscaping,,,0.80,0.95,0.80,,completed,approved_download,2025-08-04 07:24:24.503071,,2025-08-02 05:26:38.391707,,
ACME TREE WORKS LLC,ACMETTW889J7,CONSTRUCTION CONTRACTOR,5359 MOSQUITO LK RD,,DEMING,WA,98244,(360) 739-3759,"LARSON, DANIEL JAMES",https://www.mtbakerrim.com/local-resources,Tree Service,,,0.90,0.80,0.90,,completed,approved_download,2025-08-04 07:24:32.322353,,2025-08-02 05:26:38.391707,,
ACN ROOF LLC,ACNRORL763KW,CONSTRUCTION CONTRACTOR,14916 93RD BLVD NE APT U103,,BOTHELL,WA,98011,(425) 981-7163,"CLEMENTINO, ALECIO DO NASCIMEN",https://acnroof.com/,Roofing,,,0.90,0.95,0.90,,completed,approved_download,2025-08-04 07:24:45.094830,,2025-08-02 05:26:38.391707,,
ACORN LANDSCAPE,ACORNL*785OL,CONSTRUCTION CONTRACTOR,PO BOX 1002,,CONWAY,WA,98238,(360) 389-3650,"MCHUGH, EDWARD JOSEPH",https://www.acornlandscape.net/hire-us,Landscaping,,,0.90,0.95,0.90,,completed,approved_download,2025-08-04 07:25:49.576732,,2025-08-02 05:26:38.391707,,
ACOSTA FLOORING,ACOSTF*825OQ,CONSTRUCTION CONTRACTOR,3524 porter st,,ENUMCLAW,WA,98022,(360) 367-0311,"ACOSTA ORTIZ, RUBEN",https://www.townplanner.com/cumberland/wa/directory/home-improvement-carpet-flooring/acosta-flooring/160760/,Flooring,,,0.80,0.95,0.80,,completed,approved_download,2025-08-04 07:26:29.234651,,2025-08-02 05:26:38.391707,,
ACOSTA LANDSTONE,ACOSTL*754LP,CONSTRUCTION CONTRACTOR,7614 NE Bothell Way #26,,KENMORE,WA,98028,(425) 770-8480,"Acosta Chilpe, Jefferson Mauri",https://acostalands.com/,Landscaping,,,0.90,0.95,0.90,,completed,approved_download,2025-08-04 07:27:04.433189,,2025-08-02 05:26:38.391707,,
ACOUSTICAL CEILING SYSTEMS INC,ACOUSCS936R8,CONSTRUCTION CONTRACTOR,19916 Old Owen Rd. #202,,Monroe,WA,98272,(206) 850-4034,"HILLE, DAVID N",https://www.thebluebook.com/iProView/799457/acoustical-ceiling-systems-inc/subcontractors/,Dry Wall,,,0.80,0.70,0.80,,completed,approved_download,2025-08-04 07:27:56.878748,,2025-08-02 05:26:38.391707,,
ACP PAINTING LLC,ACPPAPL959C3,CONSTRUCTION CONTRACTOR,3616 NE 60TH,,SEATTLE,WA,98115,(206) 979-3387,ACP PAINTING LLC,https://www.bestpickreports.com/blog/post/new-certified-best-picks-for-march-2025/,Painting,,,0.90,0.75,0.90,,completed,approved_download,2025-08-04 07:29:12.079367,,2025-08-02 05:26:38.391707,,
ACRE PLUS IRRIGATION LLC,ACREPPI785M7,CONSTRUCTION CONTRACTOR,31016 39TH AVE SW,,FEDERAL WAY,WA,98023,(206) 451-9483,"CASSERLY, SEAN PATRICK",https://acreplusirrigation.com/,Sprinklers,,,0.90,0.95,0.90,,completed,approved_download,2025-08-04 07:30:54.942452,,2025-08-02 05:26:38.391707,,
ACROSS HOME SERVICES INC,ACROSHS774RQ,CONSTRUCTION CONTRACTOR,3108 214th Pl SE,,SAMMAMISH,WA,98075,(425) 441-3805,"CROSS, JOHN ANTHONY WOODROW",http://business.issaquahchamber.com/list/member/across-home-services-dba-floor-coverings-international-of-redmond-wa-11456,Flooring,,,0.80,0.70,0.80,,completed,approved_download,2025-08-04 07:31:33.988731,,2025-08-02 05:26:38.391707,,
ACS SEATTLE LLC,ACSSESL922BT,CONSTRUCTION CONTRACTOR,4742 42ND AVE SW STE 500,,SEATTLE,WA,98116,(206) 624-7330,"GUTIERREZ, GARY",https://westseattleremodelcontractor.com/,Concrete,,,0.80,0.95,0.80,,completed,approved_download,2025-08-04 07:32:28.700912,,2025-08-02 05:26:38.391707,,
ACTION ASPHALT PAVING LLC,ACTIOAP984M3,CONSTRUCTION CONTRACTOR,21415 127TH AVE E,,GRAHAM,WA,98338,(253) 850-7283,"ADAMS, JIM L",https://logisticlocator.com/trucking-companies_action-asphalt-paving-llc/,Asphalt,,,0.80,0.95,0.80,,completed,approved_download,2025-08-04 07:33:03.071356,,2025-08-02 05:26:38.391707,,
ACTION CLEANING SERVICES,ACTIOCS840BR,CONSTRUCTION CONTRACTOR,2009 Iron Street,,BELLINGHAM,WA,98225,(360) 734-6184,"Parker, Chad Wayne",https://actioncln.com/,House Cleaning,,,0.80,0.95,0.80,,completed,approved_download,2025-08-04 07:33:16.596781,,2025-08-02 05:26:38.391707,,
ACTION CONSTRUCTION LLC,ACTIOCL767RE,CONSTRUCTION CONTRACTOR,11220 BENSTON DR E,,PUYALLUP,WA,98372,(253) 252-9214,"ARAGON NUNEZ, FRANCISCO M",https://actionasphaltsvc.com/,Concrete,,,0.80,0.95,0.80,,completed,approved_download,2025-08-04 07:33:50.594661,,2025-08-02 05:26:38.391707,,
ACTION GLASS LLC,ACTIOGL950QQ,CONSTRUCTION CONTRACTOR,1685 H STREET  #1026,,BLAINE,WA,98230,(360) 961-7135,"MAXWELL, D ALAN",https://actionglassbc.com/,Window/Glass Repair,,,0.80,0.95,0.80,,completed,approved_download,2025-08-04 07:34:25.711308,,2025-08-02 05:26:38.391707,,
ACTION HEATING & AIR COND,ACTIOHA008DB,ELECTRICAL CONTRACTOR,8511 W SNOQUALMIE VALLEY RD NE,,CARNATION,WA,98014,(425) 451-1464,"CLARKE, ROBERT J",https://actionhac.com/,Heating and Cooling,,,0.90,0.95,0.90,,completed,approved_download,2025-08-04 07:34:38.566609,,2025-08-02 05:26:38.391707,,
ACTION INSTALLATIONS LLC,ACTIOIL863KR,CONSTRUCTION CONTRACTOR,14815 S PRAIRIE CARBON RIVER R,,ORTING,WA,98360,(253) 261-5067,"MEHARRY, JARED ROBERT",https://www.actioninstallationsllc.com/,Awning/Patio/Carport,,,0.90,0.95,0.90,,completed,approved_download,2025-08-04 07:35:11.919139,,2025-08-02 05:26:38.391707,,
ACTION PAINT & CONTRACTING LLC,ACTIOPC794BK,CONSTRUCTION CONTRACTOR,8301 NIXON AVE SW,,LAKEWOOD,WA,98498,(253) 330-2462,"JACKSON, JAMAAL REGINALD",https://www.actionpaintandcontracting.com/contact,Painting,,,0.80,0.90,0.80,,completed,approved_download,2025-08-04 07:36:06.056569,,2025-08-02 05:26:38.391707,,
ACTION PRESSURE WASHING LLC,ACTIOPW800B3,CONSTRUCTION CONTRACTOR,17041 3RD AVE NE,,SHORELINE,WA,98155,(206) 992-9396,"COLEMAN, JIM",https://actionpw.com/,Pressure Washing,,,0.90,0.95,0.90,,completed,approved_download,2025-08-04 07:36:43.458378,,2025-08-02 05:26:38.391707,,
ACTION ROOFING & REMODELING,ACTIORR764JH,CONSTRUCTION CONTRACTOR,4920 EVERGREEN WAY,# 1083,EVERETT,WA,98203,(425) 471-0006,"MONSOROS, ROBERVAL LOPES",https://www.actionroofingsales.com/handyman-services,Roofing,,,0.90,0.95,0.90,,completed,approved_download,2025-08-04 07:37:00.548544,,2025-08-02 05:26:38.391707,,
ACTION WELDING AND DESIGN,ACTIOWD763BU,CONSTRUCTION CONTRACTOR,PO BOX 362,,DARRINGTON,WA,98241,(360) 722-2471,"FRAZEE, KENNETH ALLEN",https://www.actionweldingdesign.com/,Concrete,,,0.80,0.95,0.80,,completed,approved_download,2025-08-04 07:37:56.635075,,2025-08-02 05:26:38.391707,,
ACTIVE UNDERGROUND LLC,ACTIVUL954RL,CONSTRUCTION CONTRACTOR,PO BOX 1552,,SHELTON,WA,98584,(360) 426-9277,"MEDCALF, JAMES LYLE",https://activeundergroundllc.com,Septic,,,0.85,1.00,0.85,,completed,approved_download,2025-08-06 23:37:33.636919,,2025-08-02 05:26:38.391707,,
AD HAULING SOLUTIONS LLC,ADHAUHS835P5,CONSTRUCTION CONTRACTOR,8225 172ND ST NE,,ARLINGTON,WA,98223,(425) 247-3436,"MOORE, DYLAN LAWRENCE",https://www.adhaulingsolutions.com/who-we-are/,Junk Removal,,,0.90,0.95,0.90,,completed,approved_download,2025-08-04 07:39:57.323282,,2025-08-02 05:26:38.532019,,
ADAIR ENTERPRISES LLC,ADAIREL032C1,CONSTRUCTION CONTRACTOR,15922 East Shore Drive,,LYNNWOOD,WA,98087,(206) 799-6229,"LESSLEY III, MERVIN WINSTON",https://www.adairenterprises.net/,Bathroom/Kitchen Remodel,,,0.80,0.95,0.80,,completed,approved_download,2025-08-04 07:49:06.279603,,2025-08-02 05:26:38.532019,,
ADAM GORSKI LANDSCAPES INC,ADAMGLI972OS,CONSTRUCTION CONTRACTOR,PO BOX 1891,,NORTH BEND,WA,98045,(425) 766-8605,"GORSKI, ADAM",https://www.gardenshow.com/the-gardens/garden-archives/2016-show-gardens,Landscaping,,,0.90,0.80,0.90,,completed,approved_download,2025-08-04 07:50:39.224494,,2025-08-02 05:26:38.532019,,
ADAM LELAND HOMES INC,ADAMLHI011JG,CONSTRUCTION CONTRACTOR,2630 100TH AVE NE,,BELLEVUE,WA,98004,(425) 449-8353,"LELAND, ADAM CHRISTOPHER",https://adamlelandhomes.com/,Home Builder,,,0.80,0.95,0.80,,completed,approved_download,2025-08-04 07:51:40.270172,,2025-08-02 05:26:38.532019,,
ADAM'S FLOORING LLC,ADAMSFL865BF,CONSTRUCTION CONTRACTOR,2318 96th Pl SE,,Everett,WA,98208,(206) 427-6975,"SAGOS, GEORGE JOHN ADAM",http://www.adamsflooring.com/,Flooring,,,0.90,0.95,0.90,,completed,approved_download,2025-08-04 07:52:03.858668,,2025-08-02 05:26:38.532019,,
ADAMS CARPENTRY,ADAMSC*972JW,CONSTRUCTION CONTRACTOR,8208 72ND PL NE,,MARYSVILLE,WA,98270,(425) 356-7718,"POPACH, ANATOLIY",https://adamscarpentryandreno.com/,Decks & Patios,,,0.80,0.95,0.80,,completed,approved_download,2025-08-04 07:53:39.845530,,2025-08-02 05:26:38.532019,,
ADAMS ELECTRICAL SERVICES LLC,ADAMSES832J1,ELECTRICAL CONTRACTOR,7548 13th Ave nw,,SEATTLE,WA,98117,(425) 698-5004,"ADAMS, CHAD G",https://www.adamselectricalservices.net/,Electrician,,,0.90,0.90,0.90,,completed,approved_download,2025-08-04 07:56:00.508406,,2025-08-02 05:26:38.532019,,
ADAMS REPAIR LLC,ADAMSRL755J8,CONSTRUCTION CONTRACTOR,PO BOX 13021,,DES MOINES,WA,98198,(425) 225-7799,"MILES, CHRISTIAN LUKE",https://www.adamsrepair.net/,Concrete,,,0.80,0.95,0.80,,completed,approved_download,2025-08-04 07:57:02.132831,,2025-08-02 05:26:38.532019,,
ADAPTIVE HVAC LLC,ADAPTHL769KN,CONSTRUCTION CONTRACTOR,15117 MAIN ST,SUITE 205 UNIT 150,MILL CREEK,WA,98012,(425) 263-2102,"ROBERTSON, COOPER JAMES",https://www.bizprofile.net/wa/mill-creek/adaptive-hvac-llc,Heating and Cooling,,,0.90,0.95,0.90,,completed,approved_download,2025-08-04 07:59:12.252857,,2025-08-02 05:26:38.532019,,
ADAPTIVE HVAC LLC,ADAPTHL757JG,ELECTRICAL CONTRACTOR,15117 MAIN ST,SUITE 205 UNIT 150,MILL CREEK,WA,98012,(425) 263-2102,"ROBERTSON, COOPER J",https://www.bizprofile.net/wa/mill-creek/adaptive-hvac-llc,Heating and Cooling,,,0.90,0.95,0.90,,completed,approved_download,2025-08-04 07:58:58.598760,,2025-08-02 05:26:38.532019,,
ADAPTIVE SOLUTIONS LLC,ADAPTSL796OT,ELECTRICAL CONTRACTOR,12212 SE 263rd St,,KENT,WA,98030,(619) 313-9847,"Peterson, Brett",https://adaptsol.net/contact-us/,Media Systems,,,0.80,0.75,0.80,,completed,approved_download,2025-08-04 07:59:45.213485,,2025-08-02 05:26:38.532019,,
ADDICOTT ROOFING INC,ADDICI*219JT,CONSTRUCTION CONTRACTOR,18926 83rd Ave W,,EDMONDS,WA,98026,(425) 774-0806,"ADDICOTT, RODNEY ARTHUR",https://addicottroofing.com/,Roofing,,,0.90,0.95,0.90,,completed,approved_download,2025-08-04 07:40:34.833566,,2025-08-02 05:26:38.532019,,
ADEN LANDSCAPING LLC,ADENLLL874RF,CONSTRUCTION CONTRACTOR,5900 119TH AVE SE UNIT A31,,BELLEVUE,WA,98006,(425) 533-9739,"FURMAN, ALIAKSANDR",https://adenlandscaping.com/,Landscaping,,,0.90,0.95,0.90,,completed,approved_download,2025-08-04 07:42:31.103500,,2025-08-02 05:26:38.532019,,
ADEPT HAUS,ADEPTH*806N7,CONSTRUCTION CONTRACTOR,10868 ROSEBERG AVE S,,SEATTLE,WA,98168,(206) 465-2332,"TOWNSDIN, ELISABETH YVONNE",https://adepthaus.com/,Bathroom/Kitchen Remodel,,,0.80,0.95,0.80,,completed,approved_download,2025-08-04 07:42:46.410126,,2025-08-02 05:26:38.532019,,
