business_name,contractor_license_number,contractor_license_type_code_desc,address1,address2,city,state,zip,phone_number,primary_principal_name,website_url,mailer_category,business_description,services_offered,confidence_score,website_confidence,classification_confidence,residential_focus,processing_status,review_status,last_processed,reviewed_at,created_at,exported_at,export_batch_id
3 Cities Refrigeration LLC,3CITICR814JA,ELECTRICAL CONTRACTOR,2839 W Kennewick Ave,Ste #352,KENNEWICK,WA,99336,(509) 581-5008,"SPORCICH, ANDREW D",https://3citiesrefrigeration.com/,Heating and Cooling,"The business name '3 Cities Refrigeration' indicates a focus on refrigeration, which is closely related to heating and cooling services. The high confidence score reflects the specificity of the services implied by the name. Additionally, the business appears to serve residential customers based on the nature of refrigeration and HVAC services.",,0.90,0.95,0.90,True,completed,approved_download,2025-08-06 02:36:59.107792,,2025-08-02 05:26:37.771459,2025-08-07 17:07:38.560531,2
3 LINES ROOFING LLC,3LINELR792L8,CONSTRUCTION CONTRACTOR,31101 116TH AVE SE TRLR 10,,AUBURN,WA,98092,(206) 380-1627,"LUCAS, LUCIA RUIZ",https://3linesroofingllc.com/our-projects/,Roofing,"The business name '3 LINES ROOFING LLC' clearly indicates a focus on roofing services. The website content mentions specific services related to roofing installation, replacement, and emergency repairs, aligning well with the chosen category. The presence of a business license and contact information further supports its legitimacy as a contractor business.",,0.90,0.95,0.90,True,completed,approved_download,2025-08-03 23:13:08.956048,,2025-08-02 05:26:37.771459,2025-08-07 17:07:38.560531,2
3 MOUNTAINS PLUMBING,3MOUNMP857B3,CONSTRUCTION CONTRACTOR,5304 N. Albina Ave,,PORTLAND,OR,97217,(503) 670-1342,"KERRIGAN, WILLIAM MICHAEL",https://www.3mountainsplumbing.com/all-offers/,Plumbing,"The business name '3 MOUNTAINS PLUMBING' clearly indicates a focus on plumbing services. The website content lists various plumbing-related services such as plumbing repair, water heater installation, and drain clearing, which aligns with the plumbing category. Additionally, the presence of a business license suggests legitimacy. The services mentioned are primarily residential in nature.",,0.90,0.95,0.90,True,completed,approved_download,2025-08-06 02:37:51.929513,,2025-08-02 05:26:37.771459,2025-08-07 17:07:38.560531,2
3 PHASE ELECTRIC LLC,3PHASPE826P4,ELECTRICAL CONTRACTOR,337 chandler rd,,CHEHALIS,WA,98532,(360) 219-3196,"Anderson, Jesse A",https://3phaseelectric.net,Electrician,"The business name '3 PHASE ELECTRIC LLC' clearly indicates it is an electrical contractor. The website content emphasizes electrical services and safety, aligning with the Electrician category. The focus appears to be on residential services, as indicated by the language used.",,0.90,0.40,0.90,True,completed,approved_download,2025-08-06 02:37:57.483854,,2025-08-02 05:26:37.771459,2025-08-07 17:07:38.560531,2
3 RIVERS CUTTING INC,3RIVERC858LA,CONSTRUCTION CONTRACTOR,PO BOX 250,,DARRINGTON,WA,98241,(360) 436-0705,"Anderson, Jason",https://3riverscutting.com,Tree Service,"The business name '3 RIVERS CUTTING INC' suggests a focus on cutting services, which aligns with tree services. The content mentions logging and clearing, which are relevant to tree service operations. The business appears to be legitimate, operating in Darrington, WA, with a clear service offering.",,0.80,0.80,0.80,True,completed,approved_download,2025-08-06 19:26:49.963222,,2025-08-02 05:26:37.771459,2025-08-07 17:07:38.560531,2
360 CONCRETE DESIGN LLC,360COCD823RJ,CONSTRUCTION CONTRACTOR,7045 101st Ave SW,,OLYMPIA,WA,98512,(360) 339-3225,"Cereghino, Alfred Walter",https://360concretedesign.com/,Concrete,"The business name '360 CONCRETE DESIGN LLC' clearly indicates a focus on concrete services. The confidence score is high because concrete is a specific service that aligns with the business name, and there are no indications of commercial focus in the content.",,0.90,0.85,0.90,True,completed,approved_download,2025-08-03 23:22:02.966437,,2025-08-02 05:26:37.771459,2025-08-07 17:07:38.560531,2
360 HOUSE REMODELING LLC,360HOHR762BR,CONSTRUCTION CONTRACTOR,16232 Bothell Everett Hwy,#1188,BOTHELL,WA,98012,(206) 939-8750,"Maxhuni, Arber",https://www.360houseremodeling.com/,Bathroom/Kitchen Remodel,"The business name '360 HOUSE REMODELING LLC' indicates a focus on remodeling services, and the website content explicitly mentions 'Bathroom Remodel', 'Kitchen Remodel', and 'Full Home Remodel', which are specific services offered. The language used suggests a residential focus, and the business appears legitimate based on the provided information.",,0.90,0.40,0.90,True,completed,approved_download,2025-08-06 19:27:32.469816,,2025-08-02 05:26:37.771459,2025-08-07 17:07:38.560531,2
360 PAVING OF WASHINGTON CORP,360PAPW798OW,CONSTRUCTION CONTRACTOR,11410 NE 72ND AVE,,VANCOUVER,WA,98686,(360) 310-9902,"GILL, BEATRICE",https://360pavingofwa.com/,Concrete,"The business name '360 PAVING OF WASHINGTON CORP' indicates a focus on paving, which falls under the concrete category. The website content suggests they provide estimates for paving services, aligning with residential needs. The confidence score is high due to the clear indication of services related to concrete.",,0.80,0.95,0.80,True,completed,approved_download,2025-08-06 02:25:16.645091,,2025-08-02 05:26:37.771459,2025-08-07 17:07:38.560531,2
4 SEASONS JUNK REMOVAL LLC,4SEASSJ769OR,CONSTRUCTION CONTRACTOR,11107 NE 125 TH LN,F 321,KIRKLAND,WA,98034,(206) 939-9995,"CHERNIKOV, DMITRY",https://4seasonsjunk.com,,,,0.80,0.80,0.80,,error,approved_download,,,2025-08-02 05:26:37.771459,,
410 QUARRY LLC,410QUQL761PC,CONSTRUCTION CONTRACTOR,PO BOX 1043,,ENUMCLAW,WA,98022,(253) 329-2694,"EUTENEIER, JILL ARLEEN",https://410landscapesupply.com/,Landscaping,"The business name '410 Quarry LLC' suggests a focus on landscaping materials, and the website content explicitly mentions landscaping supplies. The presence of residential keywords like 'home' and the delivery service indicates a focus on homeowners. The confidence score is high due to the clear alignment between the business name and the services offered.",,0.80,0.95,0.80,True,completed,approved_download,2025-08-03 23:15:48.952242,,2025-08-02 05:26:37.771459,2025-08-07 17:07:38.560531,2
425 HANDYMAN SERVICES LLC,425HAHS756L5,CONSTRUCTION CONTRACTOR,14751 N KELSEY ST,STE 105 PMB225,MONROE,WA,98272,(425) 242-8631,"KHUN, THA BUN",https://www.425handymanservices.com/,Handyman,"The business name includes 'Handyman', which directly indicates the category. The website content describes a range of handyman services, confirming the focus on residential repairs and maintenance. Several validation factors matched, including phone number and address, contributing to a high confidence score.",,0.85,0.80,0.85,True,completed,approved_download,2025-08-06 20:37:25.441404,,2025-08-02 05:26:37.771459,2025-08-07 17:07:38.560531,2
47 NORTH CUSTOM HOMES LLC,47NORNC773PP,CONSTRUCTION CONTRACTOR,1360 N LOUISIANNA ST A #733,,KENNEWICK,WA,99336,(509) 845-9242,"MATTILA, JORDAN LEIGH",https://www.paradeofhomestricities.com/23-47-north-custom-homes.html,Home Builder,"The business name '47 NORTH CUSTOM HOMES LLC' indicates a focus on custom home building. The website content mentions participation in the 'Parade of Homes', which aligns with residential construction and showcases luxury homes, further supporting the categorization as a Home Builder. The confidence score is high due to the clear indication of services related to home construction.",,0.80,0.60,0.80,True,completed,approved_download,2025-08-06 02:29:07.668921,,2025-08-02 05:26:37.771459,2025-08-07 17:07:38.560531,2
4R BUILDERS INC,4RBUIBI771KD,CONSTRUCTION CONTRACTOR,704 228TH AVE NE,#363,SAMMAMISH,WA,98074,(425) 864-8599,"BLEECK, ERIC J",https://4rbuilders.com/,Bathroom/Kitchen Remodel,"The website clearly focuses on residential remodeling services, particularly kitchens and bathrooms, which aligns with the chosen category. The validation results show a strong match for the business name and contact information, contributing to a high confidence score. The presence of multiple contractor keywords in the content further supports the categorization.",,0.85,0.80,0.85,True,completed,approved_download,2025-08-06 20:42:30.682212,,2025-08-02 05:26:37.931274,2025-08-07 17:07:38.560531,2
5 CORNERS PLUMBING LLC,5CORNCP792NG,PLUMBING CONTRACTOR,9307 NE 140th ST,,KIRKLAND,WA,98034,(206) 508-7972,"FUJII, KENJI",https://5cornersplumbing.com,,"The business name '5 Corners Plumbing LLC' clearly indicates a plumbing focus. The website content lists multiple plumbing-related services, including installation and replacement of various fixtures, as well as drain cleaning. The presence of residential keywords suggests a primary focus on homeowners.",,0.90,,0.90,True,completed,approved_download,2025-08-04 01:09:58.606782,,2025-08-02 05:26:37.931274,2025-08-07 17:07:38.560531,2
5 STAR GARAGE INTERIORS,5STARSG909DT,CONSTRUCTION CONTRACTOR,404 PRIEST POINT DR NW,,TULALIP,WA,98271,(425) 387-2263,"ROMERO, CLARENCE ALLEN",https://5stargarageinteriors.com/,,"The business name '5 STAR GARAGE INTERIORS' indicates a focus on garage-related services. The website content specifically mentions 'Garage Floor Coatings' and various garage storage solutions, which aligns with the category of 'Garage Floors'. The presence of a license number and a clear service offering suggests that this is a legitimate business serving residential customers.",,0.90,,0.90,True,completed,approved_download,2025-08-04 01:12:52.288916,,2025-08-02 05:26:37.931274,2025-08-07 17:07:38.560531,2
5 STAR WINDOW CLEANING LLC,5STARSW819NT,CONSTRUCTION CONTRACTOR,31600 126TH AVE SE  SPC 117,,AUBURN,WA,98092,(206) 747-1382,"CARMONA HERNANDEZ, PAULINO",https://www.5star-windows.com/,Window Cleaning,"The business name '5 STAR WINDOW CLEANING LLC' directly indicates the primary service offered, which is window cleaning. The website content supports this by detailing services related to window cleaning, gutter cleaning, and roof cleaning, all of which are relevant to residential clients. The validation results show a strong match for the phone number and address, contributing positively to the confidence score. The presence of contractor keywords in the content further supports the categorization.",,0.85,0.60,0.85,True,completed,approved_download,2025-08-06 20:44:41.955359,,2025-08-02 05:26:37.931274,2025-08-07 17:07:38.560531,2
5 STARS DRYWALL LLC,5STARSD824DH,CONSTRUCTION CONTRACTOR,3001 S 288TH ST TRLR 78,,FEDERAL WAY,WA,98003,(206) 214-6912,"OSORIO RAMIREZ, KIMBERLY K",https://5starsdrywallllc.com,Dry Wall,"The business name '5 Stars Drywall LLC' directly indicates a focus on drywall services, which is confirmed by the content on the website that details various drywall-related services. The validation results show a strong match for the license, phone number, and address, contributing to a high confidence score. The presence of multiple contractor keywords in the content further supports the categorization. The business appears to primarily serve homeowners, as indicated by the focus on residential drywall services.",,0.85,0.80,0.85,True,completed,approved_download,2025-08-06 20:45:02.341099,,2025-08-02 05:26:37.931274,2025-08-07 17:07:38.560531,2
5K ELECTRIC LLC,5KELEEL770MO,ELECTRICAL CONTRACTOR,805 176TH ST S,,SPANAWAY,WA,98387,(253) 507-6306,"KLEMETSON, ROBERT MICHAEL LEE",https://www.5kelectricpnw.com/,Electrician,"The business name '5K ELECTRIC LLC' indicates a focus on electrical services, and the website content confirms this with detailed descriptions of residential and commercial electrical services. Validation results show a match for the phone number, address, and principal name, contributing positively to the confidence score. The presence of multiple contractor keywords in the content further supports the categorization as an electrician. The business appears legitimate based on the professional presentation and service offerings.",,0.85,0.70,0.85,True,completed,approved_download,2025-08-06 20:47:40.690522,,2025-08-02 05:26:37.931274,2025-08-07 17:07:38.560531,2
7GLASS INC,7GLASGI813LP,CONSTRUCTION CONTRACTOR,2020 124th Ave NE # C-102,,Bellevue,WA,98005,(206) 707-5082,"KHODABANDEH SHAHRAKI, HAMID RE",https://www.7glass.us/,Window/Glass Repair,"The business specializes in glass and glazing services, which aligns with the 'Window/Glass Repair' category. The website content clearly describes various glass-related services, and the business name matches the services offered. Validation results show a match for the business name, phone number, and address, contributing to a high confidence score.",,0.85,0.60,0.85,True,completed,approved_download,2025-08-06 20:49:48.446107,,2025-08-02 05:26:37.931274,2025-08-07 17:07:38.560531,2
911 HANDYMAN SERVICES,911HAHS775DC,CONSTRUCTION CONTRACTOR,7112 83RD ST CT E,,PUYALLUP,WA,98371,(253) 331-3837,"FINLEY, ANDREW SHANE",https://911handymanservice.com/,Handyman,"The business name '911 HANDYMAN SERVICES' directly indicates a handyman service, and the content of the website supports this by detailing various handyman tasks. The validation results show a strong match for the business name, license, and phone number, contributing to a high confidence score. The services listed are primarily residential, focusing on home repairs and maintenance.",,0.85,0.60,0.85,True,completed,approved_download,2025-08-06 20:50:08.606112,,2025-08-02 05:26:37.931274,2025-08-07 17:07:38.560531,2
